Game,Home,Away
198,Internacional/RS,Londrina/PR
201,Londrina/PR,Brasil/RS
271,Ceará/CE,VilaNova/GO
297,Brasil/RS,América/MG
307,Brasil/RS,SantaCruz/PE
311,Juventude/RS,Náutico/PE
317,Internacional/RS,Ceará/CE
331,Ceará/CE,Guarani/SP
336,Brasil/RS,Paraná/PR
340,Crb/AL,Juventude/RS
341,Juventude/RS,Oeste/SP
344,Internacional/RS,VilaNova/GO
351,SantaCruz/PE,Paraná/PR
352,Criciúma/SC,Náutico/PE
353,Londrina/PR,Guarani/SP
354,VilaNova/GO,Figueirense/SC
356,Brasil/RS,Abc/RN
357,Ceará/CE,Paysandu/PA
359,Luverdense/MT,Boa/MG
360,Crb/AL,Goiás/GO
362,Juventude/RS,Figueirense/SC
363,Crb/AL,Paraná/PR
365,Goiás/GO,Internacional/RS
368,Boa/MG,Brasil/RS
369,Paysandu/PA,SantaCruz/PE
370,Criciúma/SC,Ceará/CE
371,Ceará/CE,Abc/RN
376,Brasil/RS,Criciúma/SC
380,Internacional/RS,Guarani/SP
