CBF,In,Out,Nº,Clube
299792,00:00 - 1T,45:00 - 2T,1,Sergipe/SE
639922,00:00 - 1T,45:00 - 2T,1,BahiadeFeira/BA
394020,00:00 - 1T,27:00 - 2T,2,Sergipe/SE
420137,00:00 - 1T,45:00 - 2T,2,BahiadeFeira/BA
311722,00:00 - 1T,45:00 - 2T,3,Sergipe/SE
657006,00:00 - 1T,45:00 - 2T,3,BahiadeFeira/BA
341434,00:00 - 1T,45:00 - 2T,4,Sergipe/SE
177822,00:00 - 1T,45:00 - 2T,4,BahiadeFeira/BA
393982,00:00 - 1T,45:00 - 2T,5,Sergipe/SE
514269,00:00 - 1T,45:00 - 2T,5,BahiadeFeira/BA
383956,00:00 - 1T,45:00 - 2T,6,Sergipe/SE
565673,00:00 - 1T,45:00 - 2T,6,BahiadeFeira/BA
184506,00:00 - 1T,45:00 - 2T,7,Sergipe/SE
682889,00:00 - 1T,45:00 - 2T,7,BahiadeFeira/BA
305530,00:00 - 1T,32:00 - 2T,8,Sergipe/SE
172714,00:00 - 1T,45:00 - 2T,8,BahiadeFeira/BA
295231,00:00 - 1T,27:00 - 2T,9,Sergipe/SE
177240,00:00 - 1T,45:00 - 2T,9,BahiadeFeira/BA
451949,00:00 - 1T,15:00 - 2T,10,Sergipe/SE
590926,00:00 - 1T,45:00 - 2T,16,BahiadeFeira/BA
307967,00:00 - 1T,15:00 - 2T,11,Sergipe/SE
435793,00:00 - 1T,45:00 - 2T,22,BahiadeFeira/BA
401860,15:00 - 2T,45:00 - 2T,19,Sergipe/SE
459399,15:00 - 2T,45:00 - 2T,22,Sergipe/SE
539611,27:00 - 2T,45:00 - 2T,14,Sergipe/SE
371058,27:00 - 2T,45:00 - 2T,20,Sergipe/SE
532660,32:00 - 2T,45:00 - 2T,21,Sergipe/SE
