CBF,In,Out,Nº,Clube
639922,00:00 - 1T,45:00 - 2T,1,BahiadeFeira/BA
299792,00:00 - 1T,45:00 - 2T,1,Sergipe/SE
657006,00:00 - 1T,45:00 - 2T,2,BahiadeFeira/BA
539611,00:00 - 1T,38:00 - 1T,2,Sergipe/SE
514269,00:00 - 1T,45:00 - 2T,5,BahiadeFeira/BA
405204,00:00 - 1T,45:00 - 2T,3,Sergipe/SE
682889,00:00 - 1T,45:00 - 2T,7,BahiadeFeira/BA
291704,00:00 - 1T,45:00 - 2T,4,Sergipe/SE
172714,00:00 - 1T,45:00 - 2T,8,BahiadeFeira/BA
393982,00:00 - 1T,45:00 - 2T,5,Sergipe/SE
692824,00:00 - 1T,45:00 - 2T,10,BahiadeFeira/BA
501582,00:00 - 1T,45:00 - 2T,6,Sergipe/SE
465642,00:00 - 1T,45:00 - 2T,11,BahiadeFeira/BA
341434,00:00 - 1T,45:00 - 2T,7,Sergipe/SE
172555,00:00 - 1T,45:00 - 2T,17,BahiadeFeira/BA
184506,00:00 - 1T,+2:00 - 2T,8,Sergipe/SE
531490,00:00 - 1T,45:00 - 2T,18,BahiadeFeira/BA
295231,00:00 - 1T,INT,9,Sergipe/SE
435793,00:00 - 1T,45:00 - 2T,20,BahiadeFeira/BA
160515,00:00 - 1T,45:00 - 2T,10,Sergipe/SE
431004,00:00 - 1T,45:00 - 2T,21,BahiadeFeira/BA
401860,00:00 - 1T,30:00 - 2T,11,Sergipe/SE
383956,+2:00 - 2T,45:00 - 2T,15,Sergipe/SE
179600,INT,45:00 - 2T,14,Sergipe/SE
394020,38:00 - 1T,45:00 - 2T,13,Sergipe/SE
451949,30:00 - 2T,45:00 - 2T,18,Sergipe/SE
