CBF,In,Out,Nº,Clube
293713,00:00 - 1T,45:00 - 2T,1,Tocantinópolis/TO
510784,00:00 - 1T,45:00 - 2T,1,PalmasLtda/TO
355861,00:00 - 1T,45:00 - 2T,2,Tocantinópolis/TO
588737,00:00 - 1T,45:00 - 2T,2,PalmasLtda/TO
609114,00:00 - 1T,45:00 - 2T,3,Tocantinópolis/TO
165047,00:00 - 1T,45:00 - 2T,3,PalmasLtda/TO
555526,00:00 - 1T,INT,4,Tocantinópolis/TO
433986,00:00 - 1T,45:00 - 2T,4,PalmasLtda/TO
170712,00:00 - 1T,45:00 - 2T,5,Tocantinópolis/TO
298272,00:00 - 1T,45:00 - 2T,5,PalmasLtda/TO
567100,00:00 - 1T,33:00 - 2T,6,Tocantinópolis/TO
313217,00:00 - 1T,45:00 - 2T,6,PalmasLtda/TO
325422,00:00 - 1T,INT,7,Tocantinópolis/TO
292593,00:00 - 1T,45:00 - 2T,7,PalmasLtda/TO
513630,00:00 - 1T,45:00 - 2T,8,Tocantinópolis/TO
306693,00:00 - 1T,45:00 - 2T,8,PalmasLtda/TO
187746,00:00 - 1T,36:00 - 2T,9,Tocantinópolis/TO
298740,00:00 - 1T,45:00 - 2T,9,PalmasLtda/TO
148584,00:00 - 1T,45:00 - 2T,10,Tocantinópolis/TO
167953,00:00 - 1T,45:00 - 2T,10,PalmasLtda/TO
351442,00:00 - 1T,INT,11,Tocantinópolis/TO
300995,00:00 - 1T,45:00 - 2T,11,PalmasLtda/TO
305956,INT,45:00 - 2T,17,Tocantinópolis/TO
291387,INT,45:00 - 2T,19,Tocantinópolis/TO
156049,INT,45:00 - 2T,16,Tocantinópolis/TO
451402,33:00 - 2T,45:00 - 2T,13,Tocantinópolis/TO
185480,36:00 - 2T,45:00 - 2T,18,Tocantinópolis/TO
