CBF,Time,Type,Game
387511,02:00 - 1T,NR,001
347321,12:00 - 1T,NR,001
172527,14:00 - 1T,PN,001
341083,45:00 - 2T,PN,001
172140,+2 - 1T,PN,003
144448,19:00 - 2T,NR,003
182203,03:00 - 1T,NR,006
158730,34:00 - 2T,NR,006
380115,34:00 - 1T,NR,007
399069,08:00 - 2T,NR,007
348773,07:00 - 1T,NR,009
189983,32:00 - 2T,PN,009
415053,35:00 - 2T,NR,009
176889,15:00 - 1T,NR,010
395664,26:00 - 1T,NR,010
330129,43:00 - 1T,PN,011
391432,02:00 - 1T,NR,012
171747,07:00 - 1T,NR,012
167918,24:00 - 1T,NR,013
187485,34:00 - 1T,NR,013
331015,03:00 - 2T,NR,013
167918,16:00 - 2T,NR,013
465724,29:00 - 2T,NR,013
371028,+1 - 2T,PN,013
397586,08:00 - 2T,NR,014
319009,19:00 - 2T,FT,014
554421,16:00 - 1T,NR,015
446753,09:00 - 2T,NR,015
422816,36:00 - 2T,PN,015
526677,27:00 - 2T,NR,016
314761,04:00 - 1T,NR,017
328253,12:00 - 1T,NR,017
168995,40:00 - 1T,NR,017
404648,22:00 - 2T,NR,017
154090,37:00 - 2T,NR,017
178409,+4 - 2T,NR,017
324066,41:00 - 1T,PN,018
155141,13:00 - 2T,NR,018
308645,27:00 - 1T,NR,019
352012,36:00 - 1T,NR,019
291699,32:00 - 2T,NR,019
170477,+2 - 2T,NR,019
174534,+2 - 1T,NR,020
310318,20:00 - 1T,NR,021
374638,06:00 - 2T,NR,021
184094,01:00 - 2T,NR,022
341926,11:00 - 2T,NR,022
189920,41:00 - 2T,NR,022
456006,36:00 - 1T,NR,023
120743,25:00 - 2T,NR,024
158841,16:00 - 2T,NR,026
431905,17:00 - 1T,NR,027
186637,40:00 - 1T,NR,027
156761,36:00 - 2T,PN,027
185662,28:00 - 2T,NR,028
156185,+3 - 2T,NR,029
436750,14:00 - 1T,NR,031
373907,11:00 - 2T,NR,031
518724,40:00 - 2T,NR,031
608259,45:00 - 2T,NR,031
293289,41:00 - 1T,NR,032
153184,27:00 - 2T,PN,032
129927,17:00 - 1T,NR,035
291610,32:00 - 1T,NR,035
508738,12:00 - 2T,NR,035
129927,20:00 - 2T,PN,035
174185,+1 - 2T,FT,035
369608,01:00 - 2T,NR,036
371590,09:00 - 1T,NR,037
330129,40:00 - 2T,NR,037
172563,21:00 - 1T,NR,038
172171,15:00 - 2T,PN,038
378939,+4 - 2T,NR,038
164658,04:00 - 1T,NR,039
171749,16:00 - 1T,NR,039
185401,32:00 - 1T,NR,039
360906,40:00 - 1T,NR,039
328313,06:00 - 2T,NR,039
328313,24:00 - 2T,NR,039
349560,29:00 - 2T,NR,039
404612,32:00 - 2T,NR,040
189983,+2 - 2T,PN,040
177093,20:00 - 2T,NR,041
296075,07:00 - 1T,NR,042
174534,43:00 - 2T,NR,042
295752,15:00 - 2T,NR,043
368187,14:00 - 1T,PN,044
393872,44:00 - 1T,NR,046
368872,42:00 - 2T,NR,047
394344,36:00 - 1T,NR,049
465521,22:00 - 2T,NR,049
172564,38:00 - 2T,NR,050
368796,38:00 - 2T,NR,050
342423,22:00 - 1T,NR,051
331517,04:00 - 2T,NR,051
391581,21:00 - 2T,NR,051
530666,28:00 - 2T,NR,051
530666,+2 - 2T,NR,051
298161,30:00 - 1T,NR,052
340936,39:00 - 1T,NR,052
341396,14:00 - 2T,NR,052
340936,22:00 - 2T,NR,052
378682,35:00 - 2T,NR,052
118442,32:00 - 1T,NR,053
154090,+6 - 1T,CT,053
292527,13:00 - 2T,PN,053
369011,38:00 - 2T,NR,053
303003,27:00 - 2T,FT,054
308476,19:00 - 2T,NR,055
308476,44:00 - 2T,NR,055
183638,11:00 - 1T,NR,056
151417,+4 - 1T,FT,056
408135,44:00 - 1T,NR,058
314488,+4 - 2T,NR,058
329667,10:00 - 2T,NR,061
296685,36:00 - 1T,NR,062
173004,07:00 - 2T,FT,062
409168,10:00 - 2T,NR,062
151596,22:00 - 1T,NR,063
151596,16:00 - 2T,PN,063
335883,+2 - 1T,NR,064
314761,+2 - 1T,PN,065
306175,30:00 - 2T,NR,065
333861,01:00 - 1T,NR,067
295958,35:00 - 2T,PN,067
372032,13:00 - 1T,NR,068
333835,14:00 - 1T,NR,068
395664,+1 - 2T,NR,068
317927,31:00 - 1T,NR,069
462612,05:00 - 2T,NR,070
174534,20:00 - 2T,NR,070
160357,39:00 - 2T,NR,070
162152,43:00 - 1T,NR,071
554958,39:00 - 2T,NR,071
173576,14:00 - 1T,NR,073
393916,+3 - 2T,NR,073
291874,17:00 - 1T,NR,074
565386,03:00 - 2T,NR,074
343716,+3 - 2T,NR,074
513252,13:00 - 1T,NR,075
161947,34:00 - 1T,NR,075
175342,23:00 - 2T,PN,075
369997,42:00 - 1T,NR,076
156511,39:00 - 2T,PN,076
364594,21:00 - 1T,NR,077
340808,24:00 - 1T,NR,077
298941,11:00 - 2T,NR,077
152739,37:00 - 2T,FT,077
326805,41:00 - 2T,NR,077
185520,29:00 - 2T,NR,078
185520,37:00 - 2T,PN,078
407342,37:00 - 2T,NR,079
333459,42:00 - 2T,NR,080
178431,+2 - 2T,NR,080
162610,35:00 - 1T,PN,081
175308,42:00 - 1T,NR,081
384395,09:00 - 2T,NR,081
166671,17:00 - 2T,PN,081
188507,32:00 - 2T,NR,081
188507,43:00 - 2T,NR,081
172564,24:00 - 2T,NR,082
176343,35:00 - 2T,NR,082
610468,42:00 - 2T,NR,082
341396,22:00 - 1T,NR,083
341396,31:00 - 1T,NR,083
340936,39:00 - 1T,PN,083
370368,17:00 - 2T,NR,083
378682,23:00 - 2T,NR,083
177887,10:00 - 1T,PN,084
138279,07:00 - 2T,NR,084
583078,20:00 - 2T,PN,084
292527,02:00 - 1T,NR,085
176417,29:00 - 1T,NR,086
370739,19:00 - 2T,NR,086
370739,28:00 - 2T,NR,086
370739,44:00 - 2T,NR,086
333996,09:00 - 1T,NR,087
308392,24:00 - 2T,NR,087
405543,43:00 - 2T,NR,087
185705,19:00 - 1T,NR,088
307486,39:00 - 1T,NR,088
189920,01:00 - 1T,NR,089
295525,40:00 - 1T,CT,089
178834,01:00 - 2T,NR,089
295525,13:00 - 2T,NR,089
350451,26:00 - 2T,NR,089
354109,13:00 - 2T,PN,090
384004,21:00 - 2T,NR,091
382722,02:00 - 2T,NR,092
532115,17:00 - 1T,PN,093
151596,41:00 - 1T,PN,093
151596,08:00 - 2T,NR,093
173835,14:00 - 2T,NR,093
151596,27:00 - 2T,NR,093
151596,32:00 - 2T,NR,093
173004,14:00 - 1T,NR,094
176350,29:00 - 1T,NR,094
432101,14:00 - 2T,NR,094
335883,30:00 - 1T,PN,095
412581,07:00 - 2T,NR,095
335883,24:00 - 2T,NR,095
395664,38:00 - 2T,NR,095
177543,+2 - 1T,NR,096
291689,14:00 - 1T,FT,097
313851,38:00 - 1T,NR,097
170037,14:00 - 2T,FT,097
171710,26:00 - 2T,PN,098
354758,08:00 - 2T,NR,099
151892,10:00 - 1T,NR,100
169173,16:00 - 1T,NR,100
466948,36:00 - 1T,NR,100
158841,12:00 - 2T,NR,100
348773,18:00 - 2T,NR,100
387488,26:00 - 2T,NR,100
358496,+4 - 2T,NR,100
169028,17:00 - 1T,NR,101
523013,31:00 - 1T,NR,101
176633,07:00 - 2T,PN,101
176633,21:00 - 2T,NR,101
332516,20:00 - 2T,PN,102
359147,34:00 - 1T,NR,103
298941,41:00 - 2T,NR,103
189920,42:00 - 1T,NR,104
144448,06:00 - 1T,NR,105
172140,12:00 - 1T,NR,105
302082,+2 - 2T,NR,105
291397,06:00 - 1T,NR,106
343576,11:00 - 1T,NR,106
370456,16:00 - 1T,NR,106
419226,24:00 - 2T,NR,106
291397,34:00 - 2T,NR,106
178489,38:00 - 2T,NR,106
293946,26:00 - 1T,FT,107
546762,05:00 - 2T,NR,107
164322,37:00 - 2T,PN,107
554115,38:00 - 2T,NR,107
295527,45:00 - 2T,NR,107
306501,44:00 - 1T,NR,108
182203,16:00 - 2T,NR,108
382722,19:00 - 2T,NR,108
369997,18:00 - 1T,NR,109
367875,20:00 - 1T,NR,109
291356,24:00 - 2T,NR,110
350592,+2 - 2T,PN,110
315199,+1 - 1T,NR,114
342354,30:00 - 2T,NR,114
342354,38:00 - 2T,NR,114
342354,40:00 - 2T,NR,114
170114,15:00 - 2T,NR,115
170114,24:00 - 2T,NR,115
392311,12:00 - 1T,NR,117
142928,22:00 - 1T,NR,117
351823,+1 - 2T,NR,117
