CBF,In,Out,Nº,Clube
161587,00:00 - 1T,45:00 - 2T,1,América/RN
343441,00:00 - 1T,45:00 - 2T,1,Imperatriz/MA
169792,00:00 - 1T,45:00 - 2T,2,América/RN
181802,00:00 - 1T,45:00 - 2T,2,Imperatriz/MA
171863,00:00 - 1T,45:00 - 2T,3,América/RN
393115,00:00 - 1T,45:00 - 2T,3,Imperatriz/MA
378939,00:00 - 1T,45:00 - 2T,4,América/RN
315199,00:00 - 1T,45:00 - 2T,4,Imperatriz/MA
291390,00:00 - 1T,45:00 - 2T,5,América/RN
293682,00:00 - 1T,45:00 - 2T,5,Imperatriz/MA
343576,00:00 - 1T,45:00 - 2T,6,América/RN
333459,00:00 - 1T,45:00 - 2T,6,Imperatriz/MA
367363,00:00 - 1T,09:00 - 2T,7,América/RN
292467,00:00 - 1T,14:00 - 2T,7,Imperatriz/MA
307502,00:00 - 1T,43:00 - 2T,8,América/RN
304171,00:00 - 1T,45:00 - 2T,8,Imperatriz/MA
291397,00:00 - 1T,45:00 - 2T,9,América/RN
342354,00:00 - 1T,45:00 - 2T,9,Imperatriz/MA
166508,00:00 - 1T,14:00 - 2T,10,América/RN
184656,00:00 - 1T,37:00 - 2T,10,Imperatriz/MA
172563,00:00 - 1T,45:00 - 2T,11,América/RN
184942,00:00 - 1T,45:00 - 2T,11,Imperatriz/MA
308020,09:00 - 2T,45:00 - 2T,19,América/RN
178489,14:00 - 2T,45:00 - 2T,20,América/RN
417722,14:00 - 2T,45:00 - 2T,15,Imperatriz/MA
306480,37:00 - 2T,45:00 - 2T,16,Imperatriz/MA
331921,43:00 - 2T,45:00 - 2T,15,América/RN
