CBF,In,Out,Nº,Clube
143611,00:00 - 1T,45:00 - 2T,1,Caxias/RS
137133,00:00 - 1T,45:00 - 2T,1,Ituano/SP
173134,00:00 - 1T,45:00 - 2T,2,Caxias/RS
322785,00:00 - 1T,45:00 - 2T,2,Ituano/SP
340109,00:00 - 1T,45:00 - 2T,3,Caxias/RS
392864,00:00 - 1T,45:00 - 2T,3,Ituano/SP
158901,00:00 - 1T,45:00 - 2T,4,Caxias/RS
392015,00:00 - 1T,45:00 - 2T,4,Ituano/SP
178313,00:00 - 1T,30:00 - 2T,5,Caxias/RS
147781,00:00 - 1T,18:00 - 2T,5,Ituano/SP
178391,00:00 - 1T,45:00 - 2T,6,Caxias/RS
182630,00:00 - 1T,45:00 - 2T,6,Ituano/SP
385244,00:00 - 1T,23:00 - 2T,7,Caxias/RS
172279,00:00 - 1T,39:00 - 2T,7,Ituano/SP
180904,00:00 - 1T,45:00 - 2T,8,Caxias/RS
311507,00:00 - 1T,11:00 - 2T,8,Ituano/SP
308078,00:00 - 1T,18:00 - 2T,9,Caxias/RS
374054,00:00 - 1T,45:00 - 2T,9,Ituano/SP
189861,00:00 - 1T,45:00 - 2T,10,Caxias/RS
169861,00:00 - 1T,45:00 - 2T,10,Ituano/SP
311110,00:00 - 1T,45:00 - 2T,11,Caxias/RS
313043,00:00 - 1T,45:00 - 2T,11,Ituano/SP
352283,11:00 - 2T,45:00 - 2T,17,Ituano/SP
161736,18:00 - 2T,45:00 - 2T,18,Ituano/SP
163669,18:00 - 2T,45:00 - 2T,18,Caxias/RS
341926,23:00 - 2T,45:00 - 2T,16,Caxias/RS
344098,30:00 - 2T,45:00 - 2T,15,Caxias/RS
180294,39:00 - 2T,45:00 - 2T,15,Ituano/SP
