Game,Home,Away
001,Genus/RO,Nacional/AM
002,Atlético/AC,Trem/AP
003,Palmas/TO,S.francisco/PA
004,PrincesadoSolimões/AM,Bare/RR
005,Nautico/RR,RioBranco/AC
006,SãoRaimundo/PA,Rondoniense/RO
007,Santos/AP,MotoClub/MA
008,ÁguiadeMarabá/PA,Tocantinópolis/TO
009,Juazeirense/BA,Icasa/CE
010,Maranhão/MA,Altos/PI
011,Parnahyba/PI,Csa/AL
012,Guarani/CE,Central/PE
013,Sousa/PB,Globo/RN
014,Galicia/BA,América/PE
015,SerraTalhada/PE,Uniclinic/CE
016,Potiguar/RN,Itabaiana/SE
017,Sergipe/SE,FluminensedeFeira/BA
018,Murici/AL,Campinense/PB
019,Araguaia/MT,Aparecidense/GO
020,Ceilândia/DF,Comercial/MS
021,7deSetembro/MS,Luziânia/DF
022,Anápolis/GO,Sinop/MT
023,Goianesia/GO,VoltaRedonda/RJ
024,Urt/MG,Desportiva/ES
025,EspiritoSanto/ES,Caldense/MG
026,Boavista/RJ,Audax/SP
027,SãoBento/SP,SãoJosé/RS
028,VillaNova/MG,Portuguesa/RJ
029,NovoHamburgo/RS,J.Malucelli/PR
030,Madureira/RJ,Brusque/SC
031,Internacional/SC,Linense/SP
032,Pstc/PR,SãoPaulo/RS
033,Caxias/RS,Metropolitano/SC
034,Ituano/SP,Maringá/PR
035,Nacional/AM,Atlético/AC
037,S.francisco/PA,PrincesadoSolimões/AM
039,RioBranco/AC,SãoRaimundo/PA
040,Rondoniense/RO,Nautico/RR
041,MotoClub/MA,ÁguiadeMarabá/PA
042,Tocantinópolis/TO,Santos/AP
043,Icasa/CE,Maranhão/MA
044,Altos/PI,Juazeirense/BA
045,Csa/AL,Guarani/CE
046,Central/PE,Parnahyba/PI
047,Globo/RN,Galicia/BA
048,América/PE,Sousa/PB
049,Uniclinic/CE,Potiguar/RN
050,Itabaiana/SE,SerraTalhada/PE
051,FluminensedeFeira/BA,Murici/AL
052,Campinense/PB,Sergipe/SE
053,Aparecidense/GO,Ceilândia/DF
