CBF,In,Out,Nº,Clube
155426,00:00 - 1T,45:00 - 2T,1,Criciúma/SC
308316,00:00 - 1T,45:00 - 2T,1,Oeste/SP
172036,00:00 - 1T,45:00 - 2T,3,Criciúma/SC
154599,00:00 - 1T,45:00 - 2T,2,Oeste/SP
183840,00:00 - 1T,45:00 - 2T,6,Criciúma/SC
326727,00:00 - 1T,45:00 - 2T,3,Oeste/SP
148961,00:00 - 1T,28:00 - 1T,9,Criciúma/SC
326293,00:00 - 1T,45:00 - 2T,4,Oeste/SP
183975,00:00 - 1T,22:00 - 2T,10,Criciúma/SC
293529,00:00 - 1T,45:00 - 2T,5,Oeste/SP
431945,00:00 - 1T,45:00 - 2T,11,Criciúma/SC
349177,00:00 - 1T,44:00 - 2T,6,Oeste/SP
434031,00:00 - 1T,45:00 - 2T,15,Criciúma/SC
347222,00:00 - 1T,45:00 - 2T,7,Oeste/SP
178943,00:00 - 1T,45:00 - 2T,22,Criciúma/SC
294996,00:00 - 1T,45:00 - 2T,8,Oeste/SP
405713,00:00 - 1T,45:00 - 2T,23,Criciúma/SC
441035,00:00 - 1T,45:00 - 2T,9,Oeste/SP
340073,00:00 - 1T,36:00 - 2T,31,Criciúma/SC
181254,00:00 - 1T,41:00 - 2T,10,Oeste/SP
379386,00:00 - 1T,45:00 - 2T,33,Criciúma/SC
542491,00:00 - 1T,36:00 - 2T,11,Oeste/SP
344833,28:00 - 1T,45:00 - 2T,40,Criciúma/SC
160326,22:00 - 2T,45:00 - 2T,20,Criciúma/SC
452314,36:00 - 2T,45:00 - 2T,5,Criciúma/SC
315056,36:00 - 2T,45:00 - 2T,19,Oeste/SP
507727,41:00 - 2T,45:00 - 2T,18,Oeste/SP
419442,44:00 - 2T,45:00 - 2T,16,Oeste/SP
