CBF,In,Out,Nº,Clube
331869,00:00 - 1T,45:00 - 2T,1,Goiás/GO
405009,00:00 - 1T,45:00 - 2T,1,PontePreta/SP
345933,00:00 - 1T,23:00 - 2T,2,Goiás/GO
355675,00:00 - 1T,45:00 - 2T,2,PontePreta/SP
177152,00:00 - 1T,45:00 - 2T,3,Goiás/GO
318957,00:00 - 1T,45:00 - 2T,3,PontePreta/SP
348537,00:00 - 1T,45:00 - 2T,4,Goiás/GO
298402,00:00 - 1T,45:00 - 2T,4,PontePreta/SP
181827,00:00 - 1T,45:00 - 2T,5,Goiás/GO
164019,00:00 - 1T,45:00 - 2T,5,PontePreta/SP
177802,00:00 - 1T,45:00 - 2T,6,Goiás/GO
406246,00:00 - 1T,45:00 - 2T,6,PontePreta/SP
175323,00:00 - 1T,08:00 - 2T,7,Goiás/GO
321636,00:00 - 1T,45:00 - 2T,7,PontePreta/SP
318493,00:00 - 1T,08:00 - 2T,8,Goiás/GO
370997,00:00 - 1T,45:00 - 2T,8,PontePreta/SP
304035,00:00 - 1T,45:00 - 2T,9,Goiás/GO
159419,00:00 - 1T,45:00 - 2T,9,PontePreta/SP
158893,00:00 - 1T,45:00 - 2T,10,Goiás/GO
338237,00:00 - 1T,45:00 - 2T,10,PontePreta/SP
534667,00:00 - 1T,45:00 - 2T,11,Goiás/GO
540268,00:00 - 1T,45:00 - 2T,11,PontePreta/SP
321556,08:00 - 2T,45:00 - 2T,25,Goiás/GO
352625,08:00 - 2T,45:00 - 2T,20,Goiás/GO
376566,23:00 - 2T,45:00 - 2T,14,Goiás/GO
