CBF,In,Out,Nº,Clube
317624,00:00 - 1T,45:00 - 2T,1,Operario/PR
173056,00:00 - 1T,45:00 - 2T,1,Bragantino/SP
303714,00:00 - 1T,45:00 - 2T,2,Operario/PR
366093,00:00 - 1T,45:00 - 2T,2,Bragantino/SP
314533,00:00 - 1T,45:00 - 2T,3,Operario/PR
304266,00:00 - 1T,45:00 - 2T,3,Bragantino/SP
172531,00:00 - 1T,45:00 - 2T,4,Operario/PR
291534,00:00 - 1T,45:00 - 2T,4,Bragantino/SP
183850,00:00 - 1T,45:00 - 2T,5,Operario/PR
404878,00:00 - 1T,45:00 - 2T,5,Bragantino/SP
163378,00:00 - 1T,45:00 - 2T,6,Operario/PR
300483,00:00 - 1T,45:00 - 2T,6,Bragantino/SP
311813,00:00 - 1T,24:00 - 2T,7,Operario/PR
350723,00:00 - 1T,32:00 - 2T,7,Bragantino/SP
376073,00:00 - 1T,37:00 - 2T,8,Operario/PR
148742,00:00 - 1T,39:00 - 2T,8,Bragantino/SP
162152,00:00 - 1T,45:00 - 2T,9,Operario/PR
292197,00:00 - 1T,23:00 - 2T,9,Bragantino/SP
379134,00:00 - 1T,15:00 - 2T,10,Operario/PR
177920,00:00 - 1T,45:00 - 2T,10,Bragantino/SP
183073,00:00 - 1T,45:00 - 2T,11,Operario/PR
452746,00:00 - 1T,45:00 - 2T,11,Bragantino/SP
313855,15:00 - 2T,45 - 2T,22,Operario/PR
380308,23:00 - 2T,45 - 2T,14,Bragantino/SP
170369,24:00 - 2T,45 - 2T,20,Operario/PR
308919,32:00 - 2T,45 - 2T,15,Bragantino/SP
145815,37:00 - 2T,45 - 2T,18,Operario/PR
191476,39:00 - 2T,45 - 2T,13,Bragantino/SP
