CBF,In,Out,Nº,Clube
137686,00:00 - 1T,45:00 - 2T,1,Confiança/SE
393147,00:00 - 1T,45:00 - 2T,1,Juazeirense/BA
158858,00:00 - 1T,45:00 - 2T,2,Confiança/SE
308061,00:00 - 1T,45:00 - 2T,2,Juazeirense/BA
190331,00:00 - 1T,45:00 - 2T,3,Confiança/SE
295574,00:00 - 1T,45:00 - 2T,3,Juazeirense/BA
177015,00:00 - 1T,45:00 - 2T,4,Confiança/SE
182526,00:00 - 1T,45:00 - 2T,4,Juazeirense/BA
341683,00:00 - 1T,21:00 - 2T,5,Confiança/SE
166860,00:00 - 1T,45:00 - 2T,5,Juazeirense/BA
174930,00:00 - 1T,45:00 - 2T,7,Confiança/SE
186173,00:00 - 1T,45:00 - 2T,6,Juazeirense/BA
368089,00:00 - 1T,45:00 - 2T,8,Confiança/SE
399252,00:00 - 1T,20:00 - 2T,7,Juazeirense/BA
367343,00:00 - 1T,45:00 - 2T,9,Confiança/SE
296885,00:00 - 1T,32:00 - 2T,9,Juazeirense/BA
168366,00:00 - 1T,16:00 - 2T,10,Confiança/SE
178966,00:00 - 1T,45:00 - 2T,10,Juazeirense/BA
316561,00:00 - 1T,40:00 - 2T,11,Confiança/SE
343575,00:00 - 1T,INT,11,Juazeirense/BA
158385,00:00 - 1T,45:00 - 2T,22,Confiança/SE
176420,00:00 - 1T,45:00 - 2T,15,Juazeirense/BA
179117,INT,45 - 2T,13,Juazeirense/BA
147313,16:00 - 2T,45 - 2T,19,Confiança/SE
183707,20:00 - 2T,45 - 2T,8,Juazeirense/BA
293685,21:00 - 2T,45 - 2T,18,Confiança/SE
166508,32:00 - 2T,45 - 2T,20,Juazeirense/BA
340812,40:00 - 2T,45 - 2T,23,Confiança/SE
