CBF,In,Out,Nº,Clube
305950,00:00 - 1T,45:00 - 2T,1,RealNoroesteF.C./ES
359929,00:00 - 1T,45:00 - 2T,1,VitoriaF.C./ES
175741,00:00 - 1T,45:00 - 2T,2,RealNoroesteF.C./ES
185667,00:00 - 1T,45:00 - 2T,2,VitoriaF.C./ES
310480,00:00 - 1T,45:00 - 2T,3,RealNoroesteF.C./ES
452151,00:00 - 1T,45:00 - 2T,3,VitoriaF.C./ES
346384,00:00 - 1T,45:00 - 2T,4,RealNoroesteF.C./ES
307928,00:00 - 1T,45:00 - 2T,4,VitoriaF.C./ES
530995,00:00 - 1T,45:00 - 2T,5,RealNoroesteF.C./ES
372717,00:00 - 1T,45:00 - 2T,5,VitoriaF.C./ES
308919,00:00 - 1T,45:00 - 2T,6,RealNoroesteF.C./ES
410715,00:00 - 1T,45:00 - 2T,6,VitoriaF.C./ES
443777,00:00 - 1T,45:00 - 2T,7,RealNoroesteF.C./ES
399252,00:00 - 1T,45:00 - 2T,7,VitoriaF.C./ES
412130,00:00 - 1T,45:00 - 2T,8,RealNoroesteF.C./ES
318773,00:00 - 1T,45:00 - 2T,8,VitoriaF.C./ES
299896,00:00 - 1T,45:00 - 2T,9,RealNoroesteF.C./ES
316565,00:00 - 1T,45:00 - 2T,9,VitoriaF.C./ES
328527,00:00 - 1T,45:00 - 2T,10,RealNoroesteF.C./ES
424095,00:00 - 1T,45:00 - 2T,19,VitoriaF.C./ES
537067,00:00 - 1T,45:00 - 2T,11,RealNoroesteF.C./ES
151417,00:00 - 1T,45:00 - 2T,20,VitoriaF.C./ES
