CBF,In,Out,Nº,Clube
319826,00:00 - 1T,45:00 - 2T,1,Bare/RR
162211,00:00 - 1T,45:00 - 2T,1,River/PI
406010,00:00 - 1T,45:00 - 2T,2,Bare/RR
350342,00:00 - 1T,45:00 - 2T,2,River/PI
537233,00:00 - 1T,45:00 - 2T,3,Bare/RR
303516,00:00 - 1T,45:00 - 2T,3,River/PI
537260,00:00 - 1T,33:00 - 2T,4,Bare/RR
167797,00:00 - 1T,45:00 - 2T,4,River/PI
677910,00:00 - 1T,45:00 - 2T,5,Bare/RR
175215,00:00 - 1T,37:00 - 2T,5,River/PI
169889,00:00 - 1T,45:00 - 2T,6,Bare/RR
320929,00:00 - 1T,+3:00 - 2T,6,River/PI
707082,00:00 - 1T,45:00 - 2T,7,Bare/RR
365520,00:00 - 1T,08:00 - 2T,7,River/PI
650699,00:00 - 1T,24:00 - 2T,8,Bare/RR
184506,00:00 - 1T,45:00 - 2T,8,River/PI
354102,00:00 - 1T,INT,9,Bare/RR
512587,00:00 - 1T,INT,9,River/PI
169807,00:00 - 1T,45:00 - 2T,10,Bare/RR
323439,00:00 - 1T,45:00 - 2T,10,River/PI
449860,00:00 - 1T,45:00 - 2T,11,Bare/RR
401406,00:00 - 1T,37:00 - 2T,11,River/PI
359962,+3:00 - 2T,45 - 2T,15,River/PI
611704,INT,33:00 - 2T,20,Bare/RR
368163,INT,45 - 2T,18,River/PI
175353,08:00 - 2T,45 - 2T,17,River/PI
695092,24:00 - 2T,45 - 2T,22,Bare/RR
611125,33:00 - 2T,45 - 2T,18,Bare/RR
161947,33:00 - 2T,45 - 2T,17,Bare/RR
393115,37:00 - 2T,45 - 2T,14,River/PI
304279,37:00 - 2T,45 - 2T,16,River/PI
