CBF,In,Out,Nº,Clube
319826,00:00 - 1T,45:00 - 2T,1,Bare/RR
177084,00:00 - 1T,45:00 - 2T,1,MotoClub/MA
292109,00:00 - 1T,45:00 - 2T,2,Bare/RR
330590,00:00 - 1T,45:00 - 2T,2,MotoClub/MA
168067,00:00 - 1T,45:00 - 2T,3,Bare/RR
368183,00:00 - 1T,45:00 - 2T,3,MotoClub/MA
610284,00:00 - 1T,45:00 - 2T,4,Bare/RR
341434,00:00 - 1T,45:00 - 2T,4,MotoClub/MA
565613,00:00 - 1T,45:00 - 2T,5,Bare/RR
386880,00:00 - 1T,45:00 - 2T,5,MotoClub/MA
169889,00:00 - 1T,INT,6,Bare/RR
355536,00:00 - 1T,45:00 - 2T,6,MotoClub/MA
552321,00:00 - 1T,17:00 - 2T,7,Bare/RR
377764,00:00 - 1T,45:00 - 2T,8,MotoClub/MA
341995,00:00 - 1T,45:00 - 2T,8,Bare/RR
331149,00:00 - 1T,45:00 - 2T,9,MotoClub/MA
349216,00:00 - 1T,45:00 - 2T,9,Bare/RR
376121,00:00 - 1T,45:00 - 2T,10,MotoClub/MA
358201,00:00 - 1T,25:00 - 2T,10,Bare/RR
553808,00:00 - 1T,45:00 - 2T,11,MotoClub/MA
537001,00:00 - 1T,33:00 - 2T,11,Bare/RR
430582,00:00 - 1T,45:00 - 2T,25,MotoClub/MA
161947,INT,45 - 2T,13,Bare/RR
611704,17:00 - 2T,45 - 2T,16,Bare/RR
406010,25:00 - 2T,45 - 2T,14,Bare/RR
611125,33:00 - 2T,45 - 2T,15,Bare/RR
