CBF,In,Out,Nº,Clube
169985,00:00 - 1T,45:00 - 2T,1,Atlético/BA
172131,00:00 - 1T,45:00 - 2T,31,Goiania/GO
190271,00:00 - 1T,45:00 - 2T,2,Atlético/BA
409614,00:00 - 1T,45:00 - 2T,3,Goiania/GO
393523,00:00 - 1T,45:00 - 2T,3,Atlético/BA
391591,00:00 - 1T,45:00 - 2T,4,Goiania/GO
460288,00:00 - 1T,45:00 - 2T,4,Atlético/BA
538097,00:00 - 1T,18:00 - 2T,7,Goiania/GO
356091,00:00 - 1T,13:00 - 2T,5,Atlético/BA
338664,00:00 - 1T,45:00 - 2T,16,Goiania/GO
690534,00:00 - 1T,41:00 - 2T,6,Atlético/BA
314625,00:00 - 1T,18:00 - 2T,20,Goiania/GO
394353,00:00 - 1T,45:00 - 2T,7,Atlético/BA
303003,00:00 - 1T,45:00 - 2T,28,Goiania/GO
350031,00:00 - 1T,34:00 - 2T,8,Atlético/BA
308166,00:00 - 1T,45:00 - 2T,30,Goiania/GO
451497,00:00 - 1T,13:00 - 2T,11,Atlético/BA
298127,00:00 - 1T,45:00 - 2T,33,Goiania/GO
367535,00:00 - 1T,45:00 - 2T,22,Atlético/BA
319054,00:00 - 1T,23:00 - 2T,91,Goiania/GO
164664,00:00 - 1T,34:00 - 2T,50,Atlético/BA
463114,00:00 - 1T,42:00 - 2T,98,Goiania/GO
350705,13:00 - 2T,45 - 2T,20,Atlético/BA
455706,13:00 - 2T,45 - 2T,17,Atlético/BA
183779,18:00 - 2T,45 - 2T,8,Goiania/GO
368872,18:00 - 2T,45 - 2T,13,Goiania/GO
298359,23:00 - 2T,45 - 2T,10,Goiania/GO
398819,34:00 - 2T,45 - 2T,13,Atlético/BA
353864,34:00 - 2T,45 - 2T,9,Atlético/BA
309254,41:00 - 2T,45 - 2T,15,Atlético/BA
322387,42:00 - 2T,45 - 2T,5,Goiania/GO
