CBF,In,Out,Nº,Clube
155391,00:00 - 1T,45:00 - 2T,1,RioBranco/AC
166923,00:00 - 1T,45:00 - 2T,12,Independente/PA
337000,00:00 - 1T,45:00 - 2T,2,RioBranco/AC
605645,00:00 - 1T,45:00 - 2T,2,Independente/PA
174942,00:00 - 1T,45:00 - 2T,3,RioBranco/AC
184281,00:00 - 1T,45:00 - 2T,3,Independente/PA
351770,00:00 - 1T,45:00 - 2T,4,RioBranco/AC
372274,00:00 - 1T,45:00 - 2T,4,Independente/PA
462743,00:00 - 1T,45:00 - 2T,5,RioBranco/AC
430434,00:00 - 1T,45:00 - 2T,5,Independente/PA
500387,00:00 - 1T,45:00 - 2T,6,RioBranco/AC
144042,00:00 - 1T,45:00 - 2T,6,Independente/PA
699969,00:00 - 1T,45:00 - 2T,7,RioBranco/AC
175546,00:00 - 1T,45:00 - 2T,7,Independente/PA
297093,00:00 - 1T,45:00 - 2T,8,RioBranco/AC
378559,00:00 - 1T,45:00 - 2T,8,Independente/PA
371671,00:00 - 1T,45:00 - 2T,9,RioBranco/AC
643993,00:00 - 1T,45:00 - 2T,9,Independente/PA
346074,00:00 - 1T,45:00 - 2T,10,RioBranco/AC
353820,00:00 - 1T,45:00 - 2T,10,Independente/PA
308268,00:00 - 1T,45:00 - 2T,11,RioBranco/AC
459425,00:00 - 1T,45:00 - 2T,11,Independente/PA
