CBF,In,Out,Nº,Clube
448547,00:00 - 1T,45:00 - 2T,1,Altos/PI
178014,00:00 - 1T,45:00 - 2T,12,MotoClub/MA
184096,00:00 - 1T,18:00 - 2T,2,Altos/PI
419381,00:00 - 1T,45:00 - 2T,2,MotoClub/MA
306514,00:00 - 1T,45:00 - 2T,3,Altos/PI
368183,00:00 - 1T,45:00 - 2T,3,MotoClub/MA
160878,00:00 - 1T,45:00 - 2T,4,Altos/PI
341434,00:00 - 1T,45:00 - 2T,4,MotoClub/MA
307954,00:00 - 1T,44:00 - 2T,6,Altos/PI
386880,00:00 - 1T,45:00 - 2T,5,MotoClub/MA
381044,00:00 - 1T,18:00 - 2T,7,Altos/PI
330590,00:00 - 1T,45:00 - 2T,7,MotoClub/MA
187984,00:00 - 1T,45:00 - 2T,9,Altos/PI
377764,00:00 - 1T,45:00 - 2T,8,MotoClub/MA
160706,00:00 - 1T,25:00 - 2T,10,Altos/PI
564733,00:00 - 1T,45:00 - 2T,9,MotoClub/MA
369601,00:00 - 1T,25:00 - 2T,11,Altos/PI
376121,00:00 - 1T,45:00 - 2T,10,MotoClub/MA
166115,00:00 - 1T,45:00 - 2T,19,Altos/PI
185662,00:00 - 1T,45:00 - 2T,11,MotoClub/MA
369767,00:00 - 1T,45:00 - 2T,23,Altos/PI
169827,00:00 - 1T,45:00 - 2T,15,MotoClub/MA
322780,18:00 - 2T,45 - 2T,22,Altos/PI
189941,18:00 - 2T,45 - 2T,5,Altos/PI
530530,25:00 - 2T,45 - 2T,13,Altos/PI
517121,25:00 - 2T,45 - 2T,17,Altos/PI
310080,44:00 - 2T,45 - 2T,16,Altos/PI
