CBF,In,Out,Nº,Clube
150963,00:00 - 1T,45:00 - 2T,1,Bragantino/SP
172292,00:00 - 1T,45:00 - 2T,1,Figueirense/SC
422469,00:00 - 1T,45:00 - 2T,3,Bragantino/SP
326569,00:00 - 1T,45:00 - 2T,3,Figueirense/SC
291797,00:00 - 1T,45:00 - 2T,4,Bragantino/SP
186128,00:00 - 1T,45:00 - 2T,4,Figueirense/SC
360443,00:00 - 1T,45:00 - 2T,5,Bragantino/SP
159237,00:00 - 1T,45:00 - 2T,5,Figueirense/SC
180789,00:00 - 1T,27:00 - 2T,8,Bragantino/SP
176981,00:00 - 1T,45:00 - 2T,7,Figueirense/SC
291939,00:00 - 1T,37:00 - 2T,13,Bragantino/SP
158615,00:00 - 1T,14:00 - 2T,9,Figueirense/SC
169945,00:00 - 1T,45:00 - 2T,15,Bragantino/SP
321780,00:00 - 1T,45:00 - 2T,12,Figueirense/SC
164974,00:00 - 1T,45:00 - 2T,25,Bragantino/SP
465349,00:00 - 1T,45:00 - 2T,13,Figueirense/SC
376463,00:00 - 1T,17:00 - 2T,27,Bragantino/SP
392725,00:00 - 1T,43:00 - 2T,14,Figueirense/SC
163254,00:00 - 1T,45:00 - 2T,36,Bragantino/SP
412971,00:00 - 1T,28:00 - 1T,27,Figueirense/SC
339209,00:00 - 1T,45:00 - 2T,39,Bragantino/SP
378019,00:00 - 1T,45:00 - 2T,31,Figueirense/SC
387313,28:00 - 1T,45 - 2T,11,Figueirense/SC
321453,14:00 - 2T,45 - 2T,8,Figueirense/SC
381689,17:00 - 2T,45 - 2T,9,Bragantino/SP
169274,27:00 - 2T,45 - 2T,30,Bragantino/SP
462610,37:00 - 2T,45 - 2T,21,Bragantino/SP
514089,43:00 - 2T,45 - 2T,29,Figueirense/SC
