Campeonato:,Campeonato Brasileiro - Série A/2021,,Rodada:,31
Jogo:,Cuiabá / MT X Chapecoense / SC,,,
Data:,04/11/2021 Horário: 21:00 Estádio:,Arena Pantanal / Cuiaba,,
"",Arbitragem
Arbitro:,Ricardo Marques Ribeiro (MTR / MG)
Arbitro Assistente 1:,Guilherme Dias Camilo (FIFA / MG)
Arbitro Assistente 2:,Marcus Vinicius Gomes (AB / MG)
Quarto Arbitro:,Leonardo Willers Lorenzatto (CD / MT)
Analista de Campo:,Elizangela Almeida da Silva (CBF / MT)
VAR:,Rodrigo Guarizo Ferreira do Amaral (VAR-FIFA / SP)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,20:52Atraso:,,Não Houve Entrada do mandante: 22:01,,Atraso:,Não Houve
Entrada do visitante:,20:52Atraso:,,Não Houve Entrada do visitante: 22:01,,Atraso:,Não Houve
Início 1o Tempo:,21:00Atraso:,,Não Houve Início do 2o Tempo: 22:04,,Atraso:,Não Houve
Término do 1o Tempo:,21:49Acréscimo:,,4 min Término do 2o Tempo: 22:54,Acréscimo:,,5 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Cuiabá / MT,,,Chapecoense / SC,,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido Nome Completo,,T/R,P/A,CBF
1,Walter,Walter Leandro Capel ... T(g),,P,177853 1 Keiller Keiller da Silva Nunes,,T(g),P,363886
2,Joao,Joao Lucas de Almeid ... T,,P,530965 2 Matheus Matheus Antunes Ribeiro,,T,P,324513
3,ALAN,Alan Pereira Empereur T,,P,706429 5 Moises Moises Ribeiro Santos,,T,P,328812
4,Paulão,Paulo Marcos de Jesu ... T,,P,293393 6 Busanello Gabriel Dal Toe Busanello,,T,P,439733
5,Yuri,Yuri Oliveira Lima T,,P,307979 11 H. Almeida Henrique Almeida Cai ...,,T,P,178303
6,Uendel,Uendel Pereira Goncalves T,,P,175320 17 Mike Mike dos Santos Nena ...,,T,P,311439
7,RAFAEL GAVARafael Gustavo Meneg ...,T,,P,313001 21 Ignacio Ignacio da Silva Oliveira,,T,P,530656
8,Joao,Joao Pedro Vilardi Pinto T,,P,321898 26 Anderson Anderson Leite Morais,,T,P,323184
