CBF,In,Out,Nº,Clube
134101,00:00 - 1T,45:00 - 2T,1,Macae/RJ
135603,00:00 - 1T,45:00 - 2T,1,SampaioCorrea/MA
187091,00:00 - 1T,37:00 - 2T,2,Macae/RJ
186106,00:00 - 1T,45:00 - 2T,2,SampaioCorrea/MA
129159,00:00 - 1T,45:00 - 2T,3,Macae/RJ
178927,00:00 - 1T,45:00 - 2T,3,SampaioCorrea/MA
143037,00:00 - 1T,INT,4,Macae/RJ
172741,00:00 - 1T,45:00 - 2T,4,SampaioCorrea/MA
155127,00:00 - 1T,45:00 - 2T,5,Macae/RJ
334490,00:00 - 1T,45:00 - 2T,5,SampaioCorrea/MA
155533,00:00 - 1T,45:00 - 2T,6,Macae/RJ
186040,00:00 - 1T,45:00 - 2T,6,SampaioCorrea/MA
341345,00:00 - 1T,45:00 - 2T,7,Macae/RJ
139757,00:00 - 1T,45:00 - 2T,7,SampaioCorrea/MA
188170,00:00 - 1T,45:00 - 2T,8,Macae/RJ
184656,00:00 - 1T,45:00 - 2T,8,SampaioCorrea/MA
188113,00:00 - 1T,45:00 - 2T,9,Macae/RJ
158903,00:00 - 1T,45:00 - 2T,9,SampaioCorrea/MA
189937,00:00 - 1T,45:00 - 2T,10,Macae/RJ
185401,00:00 - 1T,45:00 - 2T,10,SampaioCorrea/MA
143833,00:00 - 1T,26:00 - 2T,11,Macae/RJ
340218,00:00 - 1T,45:00 - 2T,11,SampaioCorrea/MA
140690,INT,45:00 - 2T,19,Macae/RJ
299111,26:00 - 2T,45:00 - 2T,18,Macae/RJ
174793,37:00 - 2T,45:00 - 2T,13,Macae/RJ
