CBF,Time,Type,Game
299878,43:00 - 1T,NR,136
162890,36:00 - 1T,NR,151
161673,06:00 - 1T,NR,152
178374,+3 - 2T,NR,152
186637,41:00 - 1T,PN,153
148584,02:00 - 1T,NR,155
183723,09:00 - 2T,NR,156
125250,11:00 - 1T,NR,157
143833,41:00 - 1T,NR,159
149756,24:00 - 1T,CT,160
169302,10:00 - 1T,NR,162
178944,16:00 - 1T,NR,163
140778,31:00 - 2T,NR,165
143833,09:00 - 1T,NR,166
184456,03:00 - 1T,NR,168
184645,31:00 - 2T,PN,170
161325,04:00 - 1T,PN,171
364619,04:00 - 2T,NR,172
169800,20:00 - 1T,NR,173
322810,45:00 - 2T,NR,174
152739,15:00 - 1T,NR,175
298121,45:00 - 1T,FT,176
296117,11:00 - 1T,NR,183
169800,17:00 - 2T,NR,184
166655,23:00 - 2T,NR,185
188113,01:00 - 2T,NR,188
