Game,Home,Away
001,SampaioCorrea/MA,Brasiliense/DF
002,Baraúnas/RN,Fortaleza/CE
003,Aguia/PA,C.r.b./AL
004,SantaCruz/PE,Luverdense/MT
005,Cuiabá/MT,Treze/PB
006,MogiMirim/SP,DuquedeCaxias/RJ
007,C.r.a.c./GO,Betim/MG
008,Madureira/RJ,Guarani/SP
009,VilaNova/GO,GrêmioBarueri/SP
010,Caxias/RS,Macae/RJ
011,Fortaleza/CE,Aguia/PA
013,Luverdense/MT,Cuiabá/MT
014,Treze/PB,SampaioCorrea/MA
015,Brasiliense/DF,Baraúnas/RN
016,Betim/MG,Caxias/RS
017,Guarani/SP,MogiMirim/SP
018,GrêmioBarueri/SP,C.r.a.c./GO
019,Macae/RJ,Madureira/RJ
020,DuquedeCaxias/RJ,VilaNova/GO
021,Fortaleza/CE,C.r.b./AL
022,Baraúnas/RN,Treze/PB
023,Aguia/PA,SampaioCorrea/MA
024,SantaCruz/PE,Cuiabá/MT
025,Brasiliense/DF,Luverdense/MT
026,MogiMirim/SP,VilaNova/GO
027,C.r.a.c./GO,Madureira/RJ
028,GrêmioBarueri/SP,Betim/MG
029,Macae/RJ,DuquedeCaxias/RJ
030,Caxias/RS,Guarani/SP
031,SampaioCorrea/MA,Baraúnas/RN
032,C.r.b./AL,Brasiliense/DF
033,Luverdense/MT,Treze/PB
034,SantaCruz/PE,Fortaleza/CE
035,Cuiabá/MT,Aguia/PA
036,Betim/MG,Macae/RJ
037,Guarani/SP,GrêmioBarueri/SP
038,Madureira/RJ,DuquedeCaxias/RJ
039,VilaNova/GO,C.r.a.c./GO
040,Caxias/RS,MogiMirim/SP
041,SampaioCorrea/MA,Luverdense/MT
042,Baraúnas/RN,Cuiabá/MT
043,Aguia/PA,SantaCruz/PE
044,Treze/PB,C.r.b./AL
045,Brasiliense/DF,Fortaleza/CE
046,MogiMirim/SP,GrêmioBarueri/SP
047,C.r.a.c./GO,Caxias/RS
048,Madureira/RJ,VilaNova/GO
049,Macae/RJ,Guarani/SP
050,DuquedeCaxias/RJ,Betim/MG
051,Fortaleza/CE,Treze/PB
052,C.r.b./AL,Luverdense/MT
053,Aguia/PA,Brasiliense/DF
054,SantaCruz/PE,Baraúnas/RN
055,Cuiabá/MT,SampaioCorrea/MA
056,MogiMirim/SP,C.r.a.c./GO
058,GrêmioBarueri/SP,Macae/RJ
059,VilaNova/GO,Betim/MG
060,Caxias/RS,Madureira/RJ
061,SampaioCorrea/MA,SantaCruz/PE
062,Baraúnas/RN,Aguia/PA
063,Luverdense/MT,Fortaleza/CE
064,Treze/PB,Brasiliense/DF
065,Cuiabá/MT,C.r.b./AL
066,Betim/MG,Guarani/SP
067,C.r.a.c./GO,Macae/RJ
068,Madureira/RJ,MogiMirim/SP
069,VilaNova/GO,Caxias/RS
070,DuquedeCaxias/RJ,GrêmioBarueri/SP
071,Fortaleza/CE,Cuiabá/MT
072,C.r.b./AL,SampaioCorrea/MA
073,Luverdense/MT,Baraúnas/RN
074,Treze/PB,Aguia/PA
075,Brasiliense/DF,SantaCruz/PE
076,Betim/MG,Madureira/RJ
077,Guarani/SP,VilaNova/GO
078,GrêmioBarueri/SP,Caxias/RS
079,Macae/RJ,MogiMirim/SP
080,DuquedeCaxias/RJ,C.r.a.c./GO
081,SampaioCorrea/MA,Fortaleza/CE
082,Baraúnas/RN,C.r.b./AL
083,Aguia/PA,Luverdense/MT
084,SantaCruz/PE,Treze/PB
085,Cuiabá/MT,Brasiliense/DF
086,MogiMirim/SP,Betim/MG
087,C.r.a.c./GO,Guarani/SP
088,Madureira/RJ,GrêmioBarueri/SP
089,VilaNova/GO,Macae/RJ
090,Caxias/RS,DuquedeCaxias/RJ
091,Fortaleza/CE,Baraúnas/RN
092,C.r.b./AL,Aguia/PA
093,Luverdense/MT,SantaCruz/PE
094,Treze/PB,Cuiabá/MT
095,Brasiliense/DF,SampaioCorrea/MA
096,Betim/MG,C.r.a.c./GO
097,Guarani/SP,Madureira/RJ
098,GrêmioBarueri/SP,VilaNova/GO
099,Macae/RJ,Caxias/RS
100,DuquedeCaxias/RJ,MogiMirim/SP
101,SampaioCorrea/MA,Treze/PB
102,Baraúnas/RN,Brasiliense/DF
103,Aguia/PA,Fortaleza/CE
104,SantaCruz/PE,C.r.b./AL
105,Cuiabá/MT,Luverdense/MT
106,MogiMirim/SP,Guarani/SP
107,C.r.a.c./GO,GrêmioBarueri/SP
108,Madureira/RJ,Macae/RJ
109,VilaNova/GO,DuquedeCaxias/RJ
110,Caxias/RS,Betim/MG
111,SampaioCorrea/MA,Aguia/PA
112,C.r.b./AL,Fortaleza/CE
113,Luverdense/MT,Brasiliense/DF
114,Treze/PB,Baraúnas/RN
115,Cuiabá/MT,SantaCruz/PE
116,Betim/MG,GrêmioBarueri/SP
117,Guarani/SP,Caxias/RS
118,Madureira/RJ,C.r.a.c./GO
119,VilaNova/GO,MogiMirim/SP
120,DuquedeCaxias/RJ,Macae/RJ
121,Fortaleza/CE,SantaCruz/PE
122,Baraúnas/RN,SampaioCorrea/MA
123,Aguia/PA,Cuiabá/MT
124,Treze/PB,Luverdense/MT
125,Brasiliense/DF,C.r.b./AL
126,MogiMirim/SP,Caxias/RS
127,C.r.a.c./GO,VilaNova/GO
128,GrêmioBarueri/SP,Guarani/SP
129,Macae/RJ,Betim/MG
130,DuquedeCaxias/RJ,Madureira/RJ
131,Fortaleza/CE,Brasiliense/DF
132,C.r.b./AL,Treze/PB
133,Luverdense/MT,SampaioCorrea/MA
134,SantaCruz/PE,Aguia/PA
135,Cuiabá/MT,Baraúnas/RN
136,Betim/MG,DuquedeCaxias/RJ
137,Guarani/SP,Macae/RJ
138,GrêmioBarueri/SP,MogiMirim/SP
139,VilaNova/GO,Madureira/RJ
140,Caxias/RS,C.r.a.c./GO
141,SampaioCorrea/MA,Cuiabá/MT
142,Baraúnas/RN,SantaCruz/PE
143,Luverdense/MT,C.r.b./AL
144,Treze/PB,Fortaleza/CE
145,Brasiliense/DF,Aguia/PA
146,Betim/MG,VilaNova/GO
147,C.r.a.c./GO,MogiMirim/SP
148,Madureira/RJ,Caxias/RS
149,Macae/RJ,GrêmioBarueri/SP
150,DuquedeCaxias/RJ,Guarani/SP
151,Fortaleza/CE,Luverdense/MT
152,C.r.b./AL,Cuiabá/MT
153,Aguia/PA,Baraúnas/RN
154,SantaCruz/PE,SampaioCorrea/MA
155,Brasiliense/DF,Treze/PB
156,MogiMirim/SP,Madureira/RJ
157,Guarani/SP,Betim/MG
158,GrêmioBarueri/SP,DuquedeCaxias/RJ
159,Macae/RJ,C.r.a.c./GO
160,Caxias/RS,VilaNova/GO
161,SampaioCorrea/MA,C.r.b./AL
162,Baraúnas/RN,Luverdense/MT
163,Aguia/PA,Treze/PB
165,Cuiabá/MT,Fortaleza/CE
166,MogiMirim/SP,Macae/RJ
167,C.r.a.c./GO,DuquedeCaxias/RJ
168,Madureira/RJ,Betim/MG
169,VilaNova/GO,Guarani/SP
170,Caxias/RS,GrêmioBarueri/SP
171,Fortaleza/CE,SampaioCorrea/MA
172,C.r.b./AL,Baraúnas/RN
173,Luverdense/MT,Aguia/PA
174,Treze/PB,SantaCruz/PE
175,Brasiliense/DF,Cuiabá/MT
176,Betim/MG,MogiMirim/SP
178,GrêmioBarueri/SP,Madureira/RJ
179,Macae/RJ,VilaNova/GO
180,DuquedeCaxias/RJ,Caxias/RS
181,Betim/MG,SantaCruz/PE
182,SantaCruz/PE,Betim/MG
183,Caxias/RS,Luverdense/MT
184,Luverdense/MT,Caxias/RS
185,Treze/PB,VilaNova/GO
187,SampaioCorrea/MA,Macae/RJ
188,Macae/RJ,SampaioCorrea/MA
196,Luverdense/MT,RioBranco/AC
197,RioBranco/AC,Baraúnas/RN
198,RioBranco/AC,Aguia/PA
199,Brasiliense/DF,RioBranco/AC
200,RioBranco/AC,SampaioCorrea/MA
201,RioBranco/AC,C.r.b./AL
202,SantaCruz/PE,RioBranco/AC
203,RioBranco/AC,Cuiabá/MT
204,Treze/PB,RioBranco/AC
205,Fortaleza/CE,RioBranco/AC
206,RioBranco/AC,Treze/PB
207,Baraúnas/RN,RioBranco/AC
209,RioBranco/AC,Brasiliense/DF
210,RioBranco/AC,Luverdense/MT
211,C.r.b./AL,RioBranco/AC
212,Cuiabá/MT,RioBranco/AC
213,RioBranco/AC,SantaCruz/PE
214,SampaioCorrea/MA,RioBranco/AC
215,VilaNova/GO,SampaioCorrea/MA
216,SampaioCorrea/MA,VilaNova/GO
217,Luverdense/MT,SantaCruz/PE
