CBF,In,Out,Nº,Clube
155900,00:00 - 1T,45:00 - 2T,1,Estanciano/SE
168289,00:00 - 1T,45:00 - 2T,1,Ríver/PI
189041,00:00 - 1T,45:00 - 2T,2,Estanciano/SE
186106,00:00 - 1T,45:00 - 2T,2,Ríver/PI
187441,00:00 - 1T,36:00 - 2T,3,Estanciano/SE
167797,00:00 - 1T,45:00 - 2T,3,Ríver/PI
306400,00:00 - 1T,45:00 - 2T,4,Estanciano/SE
160878,00:00 - 1T,45:00 - 2T,4,Ríver/PI
175545,00:00 - 1T,45:00 - 2T,5,Estanciano/SE
147306,00:00 - 1T,45:00 - 2T,5,Ríver/PI
173932,00:00 - 1T,45:00 - 2T,6,Estanciano/SE
160893,00:00 - 1T,24:00 - 2T,6,Ríver/PI
140120,00:00 - 1T,45:00 - 2T,7,Estanciano/SE
160751,00:00 - 1T,45:00 - 2T,7,Ríver/PI
368089,00:00 - 1T,45:00 - 2T,8,Estanciano/SE
177456,00:00 - 1T,45:00 - 2T,8,Ríver/PI
175167,00:00 - 1T,45:00 - 2T,9,Estanciano/SE
154065,00:00 - 1T,45:00 - 2T,9,Ríver/PI
293682,00:00 - 1T,40:00 - 1T,10,Estanciano/SE
152160,00:00 - 1T,13:00 - 2T,10,Ríver/PI
359147,00:00 - 1T,42:00 - 2T,11,Estanciano/SE
138279,00:00 - 1T,32:00 - 2T,11,Ríver/PI
189553,40:00 - 1T,45 - 2T,20,Estanciano/SE
163061,13:00 - 2T,45 - 2T,16,Ríver/PI
378939,24:00 - 2T,45 - 2T,14,Ríver/PI
421603,32:00 - 2T,45 - 2T,18,Ríver/PI
367901,36:00 - 2T,45 - 2T,14,Estanciano/SE
332466,42:00 - 2T,45 - 2T,16,Estanciano/SE
