CBF,In,Out,Nº,Clube
169934,00:00 - 1T,45:00 - 2T,1,Ferroviário/CE
307797,00:00 - 1T,45:00 - 2T,42,Treze/PB
316923,00:00 - 1T,28:00 - 1T,2,Ferroviário/CE
187568,00:00 - 1T,45:00 - 2T,2,Treze/PB
400592,00:00 - 1T,45:00 - 2T,3,Ferroviário/CE
178201,00:00 - 1T,45:00 - 2T,3,Treze/PB
185785,00:00 - 1T,27:00 - 2T,4,Ferroviário/CE
307569,00:00 - 1T,45:00 - 2T,4,Treze/PB
328541,00:00 - 1T,27:00 - 2T,5,Ferroviário/CE
344972,00:00 - 1T,45:00 - 2T,5,Treze/PB
431740,00:00 - 1T,45:00 - 2T,6,Ferroviário/CE
336080,00:00 - 1T,36:00 - 2T,6,Treze/PB
184762,00:00 - 1T,45:00 - 2T,7,Ferroviário/CE
526677,00:00 - 1T,18:00 - 2T,7,Treze/PB
183626,00:00 - 1T,27:00 - 2T,8,Ferroviário/CE
320956,00:00 - 1T,45:00 - 2T,8,Treze/PB
368000,00:00 - 1T,45:00 - 2T,9,Ferroviário/CE
160251,00:00 - 1T,45:00 - 2T,9,Treze/PB
170547,00:00 - 1T,30:00 - 2T,10,Ferroviário/CE
393898,00:00 - 1T,INT,18,Treze/PB
551608,00:00 - 1T,45:00 - 2T,11,Ferroviário/CE
160427,00:00 - 1T,27:00 - 2T,22,Treze/PB
320081,INT,45:00 - 2T,21,Treze/PB
298023,28:00 - 1T,45:00 - 2T,12,Ferroviário/CE
443810,18:00 - 2T,45:00 - 2T,20,Treze/PB
170128,27:00 - 2T,45:00 - 2T,16,Ferroviário/CE
303639,27:00 - 2T,45:00 - 2T,19,Treze/PB
443872,27:00 - 2T,45:00 - 2T,26,Ferroviário/CE
459143,27:00 - 2T,45:00 - 2T,18,Ferroviário/CE
292197,30:00 - 2T,45:00 - 2T,27,Ferroviário/CE
401870,36:00 - 2T,45:00 - 2T,14,Treze/PB
