CBF,In,Out,Nº,Clube
345033,00:00 - 1T,45:00 - 2T,1,Ypiranga/RS
295153,00:00 - 1T,45:00 - 2T,21,Brusque/SC
188557,00:00 - 1T,45:00 - 2T,2,Ypiranga/RS
402841,00:00 - 1T,45:00 - 2T,2,Brusque/SC
348248,00:00 - 1T,45:00 - 2T,3,Ypiranga/RS
308008,00:00 - 1T,45:00 - 2T,3,Brusque/SC
347212,00:00 - 1T,45:00 - 2T,4,Ypiranga/RS
167760,00:00 - 1T,45:00 - 2T,4,Brusque/SC
294486,00:00 - 1T,45:00 - 2T,5,Ypiranga/RS
183707,00:00 - 1T,45:00 - 2T,5,Brusque/SC
178402,00:00 - 1T,45:00 - 2T,6,Ypiranga/RS
186040,00:00 - 1T,45:00 - 2T,6,Brusque/SC
338498,00:00 - 1T,34:00 - 2T,7,Ypiranga/RS
401299,00:00 - 1T,40:00 - 1T,7,Brusque/SC
292965,00:00 - 1T,45:00 - 2T,8,Ypiranga/RS
394142,00:00 - 1T,36:00 - 2T,8,Brusque/SC
383352,00:00 - 1T,45:00 - 2T,9,Ypiranga/RS
642656,00:00 - 1T,+1:00 - 2T,9,Brusque/SC
167128,00:00 - 1T,34:00 - 2T,10,Ypiranga/RS
298523,00:00 - 1T,45:00 - 2T,10,Brusque/SC
421785,00:00 - 1T,18:00 - 2T,11,Ypiranga/RS
402340,00:00 - 1T,36:00 - 2T,25,Brusque/SC
343817,+1:00 - 2T,45:00 - 2T,19,Brusque/SC
324735,40:00 - 1T,45:00 - 2T,20,Brusque/SC
371231,18:00 - 2T,45:00 - 2T,21,Ypiranga/RS
383830,34:00 - 2T,45:00 - 2T,20,Ypiranga/RS
296193,34:00 - 2T,45:00 - 2T,23,Ypiranga/RS
417475,36:00 - 2T,45:00 - 2T,14,Brusque/SC
516417,36:00 - 2T,45:00 - 2T,17,Brusque/SC
174380,45:00 - 2T,45:00 - 2T,19,Ypiranga/RS
302020,45:00 - 2T,45:00 - 2T,17,Ypiranga/RS
