CBF,In,Out,Nº,Clube
291617,00:00 - 1T,45:00 - 2T,1,Paraná/PR
459582,00:00 - 1T,45:00 - 2T,1,VascodaGama/RJ
315023,00:00 - 1T,45:00 - 2T,2,Paraná/PR
291542,00:00 - 1T,45:00 - 2T,2,VascodaGama/RJ
353826,00:00 - 1T,45:00 - 2T,3,Paraná/PR
595801,00:00 - 1T,45:00 - 2T,9,VascodaGama/RJ
300886,00:00 - 1T,45:00 - 2T,4,Paraná/PR
308333,00:00 - 1T,45:00 - 2T,11,VascodaGama/RJ
610454,00:00 - 1T,19:00 - 2T,5,Paraná/PR
300856,00:00 - 1T,45:00 - 2T,13,VascodaGama/RJ
325020,00:00 - 1T,45:00 - 2T,6,Paraná/PR
421180,00:00 - 1T,45:00 - 2T,21,VascodaGama/RJ
180826,00:00 - 1T,23:00 - 2T,7,Paraná/PR
364829,00:00 - 1T,45:00 - 2T,22,VascodaGama/RJ
354387,00:00 - 1T,45:00 - 2T,8,Paraná/PR
164170,00:00 - 1T,45:00 - 2T,25,VascodaGama/RJ
308068,00:00 - 1T,45:00 - 2T,9,Paraná/PR
292205,00:00 - 1T,45:00 - 2T,26,VascodaGama/RJ
185301,00:00 - 1T,45:00 - 2T,10,Paraná/PR
172361,00:00 - 1T,45:00 - 2T,27,VascodaGama/RJ
335479,00:00 - 1T,10:00 - 2T,11,Paraná/PR
342628,00:00 - 1T,45:00 - 2T,32,VascodaGama/RJ
353824,10:00 - 2T,45:00 - 2T,21,Paraná/PR
337823,19:00 - 2T,45:00 - 2T,20,Paraná/PR
179773,23:00 - 2T,45:00 - 2T,22,Paraná/PR
