CBF,In,Out,Nº,Clube
297646,00:00 - 1T,45:00 - 2T,1,Botafogo/SP
345033,00:00 - 1T,45:00 - 2T,1,Ypiranga/RS
406738,00:00 - 1T,45:00 - 2T,2,Botafogo/SP
188557,00:00 - 1T,45:00 - 2T,2,Ypiranga/RS
577177,00:00 - 1T,45:00 - 2T,5,Botafogo/SP
347212,00:00 - 1T,45:00 - 2T,3,Ypiranga/RS
296302,00:00 - 1T,41:00 - 2T,7,Botafogo/SP
182887,00:00 - 1T,45:00 - 2T,4,Ypiranga/RS
383352,00:00 - 1T,41:00 - 2T,9,Botafogo/SP
348165,00:00 - 1T,21:00 - 2T,5,Ypiranga/RS
177093,00:00 - 1T,41:00 - 2T,14,Botafogo/SP
174081,00:00 - 1T,31:00 - 2T,6,Ypiranga/RS
389323,00:00 - 1T,45:00 - 2T,16,Botafogo/SP
435558,00:00 - 1T,15:00 - 2T,7,Ypiranga/RS
179832,00:00 - 1T,45:00 - 2T,18,Botafogo/SP
292965,00:00 - 1T,45:00 - 2T,8,Ypiranga/RS
393696,00:00 - 1T,45:00 - 2T,22,Botafogo/SP
311813,00:00 - 1T,45:00 - 2T,9,Ypiranga/RS
581091,00:00 - 1T,22:00 - 2T,35,Botafogo/SP
385391,00:00 - 1T,31:00 - 2T,10,Ypiranga/RS
613188,00:00 - 1T,12:00 - 2T,37,Botafogo/SP
293090,00:00 - 1T,21:00 - 2T,11,Ypiranga/RS
466309,12:00 - 2T,45:00 - 2T,17,Botafogo/SP
292521,15:00 - 2T,45:00 - 2T,23,Ypiranga/RS
344972,21:00 - 2T,45:00 - 2T,15,Ypiranga/RS
349759,21:00 - 2T,45:00 - 2T,18,Ypiranga/RS
542148,22:00 - 2T,45:00 - 2T,38,Botafogo/SP
543707,31:00 - 2T,45:00 - 2T,16,Ypiranga/RS
371590,31:00 - 2T,45:00 - 2T,20,Ypiranga/RS
158615,41:00 - 2T,45:00 - 2T,20,Botafogo/SP
442149,41:00 - 2T,45:00 - 2T,25,Botafogo/SP
410100,41:00 - 2T,45:00 - 2T,30,Botafogo/SP
