CBF,In,Out,Nº,Clube
156439,00:00 - 1T,45:00 - 2T,1,Oeste/SP
181804,00:00 - 1T,45:00 - 2T,1,SãoJosé/RS
507704,00:00 - 1T,45:00 - 2T,2,Oeste/SP
395197,00:00 - 1T,45:00 - 2T,2,SãoJosé/RS
352216,00:00 - 1T,INT,3,Oeste/SP
303037,00:00 - 1T,45:00 - 2T,3,SãoJosé/RS
183096,00:00 - 1T,45:00 - 2T,4,Oeste/SP
378939,00:00 - 1T,45:00 - 2T,4,SãoJosé/RS
443362,00:00 - 1T,30:00 - 2T,5,Oeste/SP
436067,00:00 - 1T,45:00 - 2T,5,SãoJosé/RS
529928,00:00 - 1T,45:00 - 2T,6,Oeste/SP
442951,00:00 - 1T,45:00 - 2T,6,SãoJosé/RS
437900,00:00 - 1T,30:00 - 2T,7,Oeste/SP
583078,00:00 - 1T,45:00 - 2T,7,SãoJosé/RS
413020,00:00 - 1T,45:00 - 2T,8,Oeste/SP
546058,00:00 - 1T,45:00 - 2T,8,SãoJosé/RS
344838,00:00 - 1T,INT,9,Oeste/SP
370998,00:00 - 1T,45:00 - 2T,9,SãoJosé/RS
614461,00:00 - 1T,21:00 - 2T,10,Oeste/SP
447095,00:00 - 1T,45:00 - 2T,10,SãoJosé/RS
540826,00:00 - 1T,45:00 - 2T,11,Oeste/SP
421785,00:00 - 1T,45:00 - 2T,11,SãoJosé/RS
424600,INT,45:00 - 2T,18,Oeste/SP
501584,INT,45:00 - 2T,21,Oeste/SP
685932,21:00 - 2T,45:00 - 2T,19,Oeste/SP
723670,30:00 - 2T,45:00 - 2T,13,Oeste/SP
464309,30:00 - 2T,45:00 - 2T,20,Oeste/SP
