CBF,In,Out,Nº,Clube
181632,00:00 - 1T,45:00 - 2T,1,Oeste/SP
433705,00:00 - 1T,45:00 - 2T,1,Mirassol/SP
158204,00:00 - 1T,45:00 - 2T,2,Oeste/SP
337508,00:00 - 1T,45:00 - 2T,2,Mirassol/SP
295525,00:00 - 1T,45:00 - 2T,3,Oeste/SP
317000,00:00 - 1T,45:00 - 2T,3,Mirassol/SP
583841,00:00 - 1T,45:00 - 2T,4,Oeste/SP
335325,00:00 - 1T,45:00 - 2T,4,Mirassol/SP
466231,00:00 - 1T,38:00 - 2T,5,Oeste/SP
338246,00:00 - 1T,45:00 - 2T,5,Mirassol/SP
406111,00:00 - 1T,45:00 - 2T,6,Oeste/SP
451817,00:00 - 1T,45:00 - 2T,6,Mirassol/SP
550803,00:00 - 1T,22:00 - 2T,7,Oeste/SP
385571,00:00 - 1T,INT,7,Mirassol/SP
443362,00:00 - 1T,INT,8,Oeste/SP
383527,00:00 - 1T,45:00 - 2T,8,Mirassol/SP
437900,00:00 - 1T,22:00 - 2T,9,Oeste/SP
545854,00:00 - 1T,27:00 - 2T,9,Mirassol/SP
614461,00:00 - 1T,38:00 - 2T,10,Oeste/SP
432666,00:00 - 1T,15:00 - 2T,10,Mirassol/SP
343349,00:00 - 1T,45:00 - 2T,11,Oeste/SP
402630,00:00 - 1T,39:00 - 2T,11,Mirassol/SP
173293,INT,45:00 - 2T,19,Mirassol/SP
413020,INT,45:00 - 2T,14,Oeste/SP
367363,15:00 - 2T,45:00 - 2T,18,Mirassol/SP
172145,22:00 - 2T,45:00 - 2T,19,Oeste/SP
540826,22:00 - 2T,45:00 - 2T,20,Oeste/SP
292280,27:00 - 2T,45:00 - 2T,13,Mirassol/SP
529928,38:00 - 2T,45:00 - 2T,16,Oeste/SP
393831,38:00 - 2T,45:00 - 2T,17,Oeste/SP
464033,39:00 - 2T,45:00 - 2T,16,Mirassol/SP
