CBF,In,Out,Nº,Clube
162211,00:00 - 1T,45:00 - 2T,1,Altos/PI
172299,00:00 - 1T,45:00 - 2T,1,Manaus/AM
322780,00:00 - 1T,45:00 - 2T,2,Altos/PI
178353,00:00 - 1T,45:00 - 2T,3,Manaus/AM
160878,00:00 - 1T,20:00 - 2T,4,Altos/PI
401846,00:00 - 1T,06:00 - 1T,4,Manaus/AM
189941,00:00 - 1T,37:00 - 2T,5,Altos/PI
178005,00:00 - 1T,23:00 - 2T,7,Manaus/AM
307954,00:00 - 1T,45:00 - 2T,6,Altos/PI
295795,00:00 - 1T,45:00 - 2T,22,Manaus/AM
381044,00:00 - 1T,37:00 - 2T,7,Altos/PI
174353,00:00 - 1T,38:00 - 2T,23,Manaus/AM
187984,00:00 - 1T,45:00 - 2T,9,Altos/PI
296884,00:00 - 1T,45:00 - 2T,26,Manaus/AM
369601,00:00 - 1T,37:00 - 2T,11,Altos/PI
320956,00:00 - 1T,45:00 - 2T,30,Manaus/AM
306514,00:00 - 1T,45:00 - 2T,14,Altos/PI
306024,00:00 - 1T,23:00 - 2T,36,Manaus/AM
166115,00:00 - 1T,14:00 - 2T,19,Altos/PI
348432,00:00 - 1T,45:00 - 2T,66,Manaus/AM
172933,00:00 - 1T,45:00 - 2T,20,Altos/PI
178352,00:00 - 1T,INT,80,Manaus/AM
188595,INT,45:00 - 2T,77,Manaus/AM
311537,06:00 - 1T,45:00 - 2T,5,Manaus/AM
160706,14:00 - 2T,45:00 - 2T,10,Altos/PI
174890,20:00 - 2T,45:00 - 2T,3,Altos/PI
152877,23:00 - 2T,45:00 - 2T,10,Manaus/AM
309723,23:00 - 2T,45:00 - 2T,9,Manaus/AM
508082,37:00 - 2T,45:00 - 2T,17,Altos/PI
369596,37:00 - 2T,45:00 - 2T,15,Altos/PI
385240,37:00 - 2T,45:00 - 2T,22,Altos/PI
296117,38:00 - 2T,45:00 - 2T,17,Manaus/AM
