CBF,In,Out,Nº,Clube
365522,00:00 - 1T,45:00 - 2T,1,Itabaiana/SE
343441,00:00 - 1T,45:00 - 2T,1,Retrô/PE
530443,00:00 - 1T,18:00 - 2T,2,Itabaiana/SE
379648,00:00 - 1T,41:00 - 2T,2,Retrô/PE
291647,00:00 - 1T,45:00 - 2T,3,Itabaiana/SE
368796,00:00 - 1T,45:00 - 2T,3,Retrô/PE
177289,00:00 - 1T,45:00 - 2T,4,Itabaiana/SE
582928,00:00 - 1T,45:00 - 2T,4,Retrô/PE
507648,00:00 - 1T,45:00 - 2T,5,Itabaiana/SE
329589,00:00 - 1T,45:00 - 2T,5,Retrô/PE
179050,00:00 - 1T,45:00 - 2T,7,Itabaiana/SE
324767,00:00 - 1T,45:00 - 2T,6,Retrô/PE
341263,00:00 - 1T,45:00 - 2T,8,Itabaiana/SE
465539,00:00 - 1T,24:00 - 2T,7,Retrô/PE
332077,00:00 - 1T,45:00 - 2T,10,Itabaiana/SE
394142,00:00 - 1T,29:00 - 2T,8,Retrô/PE
628153,00:00 - 1T,+1:00 - 2T,11,Itabaiana/SE
176993,00:00 - 1T,45:00 - 2T,9,Retrô/PE
545875,00:00 - 1T,45:00 - 2T,20,Itabaiana/SE
432056,00:00 - 1T,24:00 - 2T,11,Retrô/PE
361925,00:00 - 1T,45:00 - 2T,21,Itabaiana/SE
548739,00:00 - 1T,45:00 - 2T,20,Retrô/PE
167918,+1:00 - 2T,45:00 - 2T,18,Itabaiana/SE
321122,18:00 - 2T,45:00 - 2T,9,Itabaiana/SE
452699,24:00 - 2T,45:00 - 2T,18,Retrô/PE
298023,24:00 - 2T,45:00 - 2T,13,Retrô/PE
587152,29:00 - 2T,45:00 - 2T,16,Retrô/PE
630830,41:00 - 2T,45:00 - 2T,15,Retrô/PE
