CBF,In,Out,Nº,Clube
163510,00:00 - 1T,45:00 - 2T,1,Aparecidense/GO
172624,00:00 - 1T,45:00 - 2T,1,Campinense/PB
163247,00:00 - 1T,INT,2,Aparecidense/GO
369271,00:00 - 1T,22:00 - 2T,2,Campinense/PB
523789,00:00 - 1T,45:00 - 2T,3,Aparecidense/GO
291835,00:00 - 1T,45:00 - 2T,3,Campinense/PB
397602,00:00 - 1T,45:00 - 2T,5,Aparecidense/GO
178201,00:00 - 1T,45:00 - 2T,4,Campinense/PB
458006,00:00 - 1T,45:00 - 2T,6,Aparecidense/GO
183850,00:00 - 1T,38:00 - 2T,5,Campinense/PB
520566,00:00 - 1T,22:00 - 2T,7,Aparecidense/GO
299373,00:00 - 1T,45:00 - 2T,6,Campinense/PB
302082,00:00 - 1T,45:00 - 2T,8,Aparecidense/GO
448526,00:00 - 1T,45:00 - 2T,7,Campinense/PB
181845,00:00 - 1T,43:00 - 2T,9,Aparecidense/GO
313855,00:00 - 1T,27:00 - 2T,8,Campinense/PB
304433,00:00 - 1T,37:00 - 2T,10,Aparecidense/GO
143708,00:00 - 1T,INT,9,Campinense/PB
518895,00:00 - 1T,INT,11,Aparecidense/GO
431346,00:00 - 1T,45:00 - 2T,10,Campinense/PB
306551,00:00 - 1T,45:00 - 2T,14,Aparecidense/GO
530995,00:00 - 1T,45:00 - 2T,15,Campinense/PB
513060,INT,45:00 - 2T,20,Campinense/PB
298127,INT,45:00 - 2T,22,Aparecidense/GO
459068,INT,45:00 - 2T,20,Aparecidense/GO
539162,22:00 - 2T,45:00 - 2T,19,Aparecidense/GO
434930,22:00 - 2T,45:00 - 2T,14,Campinense/PB
298300,27:00 - 2T,45:00 - 2T,17,Campinense/PB
333974,37:00 - 2T,45:00 - 2T,15,Aparecidense/GO
324953,38:00 - 2T,45:00 - 2T,23,Campinense/PB
439029,43:00 - 2T,45:00 - 2T,21,Aparecidense/GO
