CBF,In,Out,Nº,Clube
184460,00:00 - 1T,45:00 - 2T,1,Luverdense/MT
156439,00:00 - 1T,45:00 - 2T,1,América/RN
343999,00:00 - 1T,45:00 - 2T,2,Luverdense/MT
173921,00:00 - 1T,45:00 - 2T,2,América/RN
171402,00:00 - 1T,45:00 - 2T,3,Luverdense/MT
155544,00:00 - 1T,45:00 - 2T,3,América/RN
169816,00:00 - 1T,45:00 - 2T,4,Luverdense/MT
295323,00:00 - 1T,45:00 - 2T,4,América/RN
151167,00:00 - 1T,45:00 - 2T,5,Luverdense/MT
165353,00:00 - 1T,45:00 - 2T,5,América/RN
171807,00:00 - 1T,45:00 - 2T,6,Luverdense/MT
316632,00:00 - 1T,45:00 - 2T,6,América/RN
189081,00:00 - 1T,45:00 - 2T,7,Luverdense/MT
182625,00:00 - 1T,45:00 - 2T,7,América/RN
169302,00:00 - 1T,45:00 - 2T,8,Luverdense/MT
305753,00:00 - 1T,45:00 - 2T,8,América/RN
132336,00:00 - 1T,45:00 - 2T,9,Luverdense/MT
298469,00:00 - 1T,45:00 - 2T,9,América/RN
176720,00:00 - 1T,45:00 - 2T,10,Luverdense/MT
305555,00:00 - 1T,45:00 - 2T,10,América/RN
169800,00:00 - 1T,45:00 - 2T,11,Luverdense/MT
291732,00:00 - 1T,45:00 - 2T,11,América/RN
