CBF,In,Out,Nº,Clube
191609,00:00 - 1T,45:00 - 2T,1,Avaí/SC
150963,00:00 - 1T,45:00 - 2T,84,Náutico/PE
343392,00:00 - 1T,20:00 - 2T,2,Avaí/SC
163247,00:00 - 1T,45:00 - 2T,2,Náutico/PE
307273,00:00 - 1T,45:00 - 2T,3,Avaí/SC
173742,00:00 - 1T,45:00 - 2T,4,Náutico/PE
292526,00:00 - 1T,45:00 - 2T,4,Avaí/SC
180732,00:00 - 1T,45:00 - 2T,6,Náutico/PE
137798,00:00 - 1T,45:00 - 2T,5,Avaí/SC
161751,00:00 - 1T,45:00 - 2T,9,Náutico/PE
331630,00:00 - 1T,45:00 - 2T,6,Avaí/SC
294769,00:00 - 1T,33:00 - 2T,10,Náutico/PE
293359,00:00 - 1T,45:00 - 2T,7,Avaí/SC
337194,00:00 - 1T,45:00 - 2T,13,Náutico/PE
188803,00:00 - 1T,30:00 - 2T,8,Avaí/SC
337219,00:00 - 1T,45:00 - 2T,20,Náutico/PE
159419,00:00 - 1T,19:00 - 2T,9,Avaí/SC
178891,00:00 - 1T,38:00 - 2T,25,Náutico/PE
156079,00:00 - 1T,45:00 - 2T,10,Avaí/SC
168366,00:00 - 1T,45:00 - 2T,86,Náutico/PE
296337,00:00 - 1T,45:00 - 2T,11,Avaí/SC
337172,00:00 - 1T,28:00 - 2T,99,Náutico/PE
374375,19:00 - 2T,45 - 2T,19,Avaí/SC
171945,20:00 - 2T,45 - 2T,14,Avaí/SC
466923,28:00 - 2T,45 - 2T,31,Náutico/PE
296863,30:00 - 2T,45 - 2T,18,Avaí/SC
388063,33:00 - 2T,45 - 2T,15,Náutico/PE
169835,38:00 - 2T,45 - 2T,85,Náutico/PE
