CBF,In,Out,Nº,Clube
151033,00:00 - 1T,45:00 - 2T,1,América/MG
139305,00:00 - 1T,45:00 - 2T,1,Abc/RN
181190,00:00 - 1T,45:00 - 2T,2,América/MG
306019,00:00 - 1T,45:00 - 2T,2,Abc/RN
306140,00:00 - 1T,45:00 - 2T,3,América/MG
306025,00:00 - 1T,45:00 - 2T,3,Abc/RN
300140,00:00 - 1T,45:00 - 2T,4,América/MG
157298,00:00 - 1T,45:00 - 2T,4,Abc/RN
137403,00:00 - 1T,45:00 - 2T,5,América/MG
156835,00:00 - 1T,45:00 - 2T,5,Abc/RN
176196,00:00 - 1T,45:00 - 2T,6,América/MG
182891,00:00 - 1T,45:00 - 2T,6,Abc/RN
167953,00:00 - 1T,10:00 - 2T,7,América/MG
178943,00:00 - 1T,38:00 - 2T,7,Abc/RN
330966,00:00 - 1T,45:00 - 2T,8,América/MG
190040,00:00 - 1T,45:00 - 2T,8,Abc/RN
155743,00:00 - 1T,45:00 - 2T,9,América/MG
163063,00:00 - 1T,45:00 - 2T,9,Abc/RN
134046,00:00 - 1T,44:00 - 2T,10,América/MG
159393,00:00 - 1T,11:00 - 2T,10,Abc/RN
176738,00:00 - 1T,32:00 - 2T,11,América/MG
166180,00:00 - 1T,25:00 - 2T,11,Abc/RN
170036,10:00 - 2T,45 - 2T,17,América/MG
184979,11:00 - 2T,45 - 2T,18,Abc/RN
187570,25:00 - 2T,45 - 2T,20,Abc/RN
298359,32:00 - 2T,45 - 2T,20,América/MG
168009,38:00 - 2T,45 - 2T,15,Abc/RN
174846,44:00 - 2T,45 - 2T,18,América/MG
