CBF,In,Out,Nº,Clube
168281,00:00 - 1T,45:00 - 2T,1,Ceará/CE
151033,00:00 - 1T,45:00 - 2T,1,América/MG
292428,00:00 - 1T,45:00 - 2T,2,Ceará/CE
324503,00:00 - 1T,45:00 - 2T,2,América/MG
172036,00:00 - 1T,33:00 - 2T,3,Ceará/CE
165391,00:00 - 1T,45:00 - 2T,3,América/MG
295845,00:00 - 1T,29:00 - 1T,4,Ceará/CE
300140,00:00 - 1T,45:00 - 2T,4,América/MG
155201,00:00 - 1T,45:00 - 2T,5,Ceará/CE
137403,00:00 - 1T,45:00 - 2T,5,América/MG
151689,00:00 - 1T,45:00 - 2T,6,Ceará/CE
167201,00:00 - 1T,45:00 - 2T,6,América/MG
350148,00:00 - 1T,32:00 - 2T,7,Ceará/CE
181190,00:00 - 1T,45:00 - 2T,7,América/MG
169114,00:00 - 1T,45:00 - 2T,8,Ceará/CE
330966,00:00 - 1T,15:00 - 2T,8,América/MG
159343,00:00 - 1T,45:00 - 2T,9,Ceará/CE
155743,00:00 - 1T,45:00 - 2T,9,América/MG
136911,00:00 - 1T,45:00 - 2T,10,Ceará/CE
178684,00:00 - 1T,34:00 - 2T,10,América/MG
120743,00:00 - 1T,45:00 - 2T,11,Ceará/CE
176738,00:00 - 1T,INT,11,América/MG
170036,INT,45 - 2T,17,América/MG
157797,29:00 - 1T,45 - 2T,14,Ceará/CE
134046,15:00 - 2T,45 - 2T,16,América/MG
172527,32:00 - 2T,45 - 2T,15,Ceará/CE
185482,33:00 - 2T,45 - 2T,13,Ceará/CE
305973,34:00 - 2T,45 - 2T,19,América/MG
