CBF,In,Out,Nº,Clube
187908,00:00 - 1T,45:00 - 2T,1,SãoLuiz/RS
541741,00:00 - 1T,45:00 - 2T,1,Tubarão/SC
187895,00:00 - 1T,45:00 - 2T,2,SãoLuiz/RS
587152,00:00 - 1T,38:00 - 2T,2,Tubarão/SC
171894,00:00 - 1T,45:00 - 2T,3,SãoLuiz/RS
601104,00:00 - 1T,45:00 - 2T,3,Tubarão/SC
295525,00:00 - 1T,45:00 - 2T,4,SãoLuiz/RS
449113,00:00 - 1T,45:00 - 2T,4,Tubarão/SC
175008,00:00 - 1T,45:00 - 2T,5,SãoLuiz/RS
380164,00:00 - 1T,33:00 - 2T,5,Tubarão/SC
296295,00:00 - 1T,45:00 - 2T,6,SãoLuiz/RS
611481,00:00 - 1T,21:00 - 2T,6,Tubarão/SC
447818,00:00 - 1T,45:00 - 2T,7,SãoLuiz/RS
449075,00:00 - 1T,45:00 - 2T,7,Tubarão/SC
184502,00:00 - 1T,45:00 - 2T,8,SãoLuiz/RS
349181,00:00 - 1T,45:00 - 2T,8,Tubarão/SC
162026,00:00 - 1T,45:00 - 2T,9,SãoLuiz/RS
526550,00:00 - 1T,45:00 - 2T,9,Tubarão/SC
528447,00:00 - 1T,45:00 - 2T,10,SãoLuiz/RS
510109,00:00 - 1T,21:00 - 2T,10,Tubarão/SC
174754,00:00 - 1T,45:00 - 2T,11,SãoLuiz/RS
514953,00:00 - 1T,INT,19,Tubarão/SC
527395,INT,45:00 - 2T,17,Tubarão/SC
433212,21:00 - 2T,45:00 - 2T,15,Tubarão/SC
528916,21:00 - 2T,45:00 - 2T,14,Tubarão/SC
435946,33:00 - 2T,45:00 - 2T,13,Tubarão/SC
586392,38:00 - 2T,45:00 - 2T,18,Tubarão/SC
