CBF,In,Out,Nº,Clube
455014,00:00 - 1T,45:00 - 2T,1,Galvez/AC
416568,00:00 - 1T,45:00 - 2T,12,Atlético/AC
438304,00:00 - 1T,45:00 - 2T,2,Galvez/AC
374198,00:00 - 1T,45:00 - 2T,2,Atlético/AC
415332,00:00 - 1T,45:00 - 2T,3,Galvez/AC
673083,00:00 - 1T,45:00 - 2T,3,Atlético/AC
341047,00:00 - 1T,45:00 - 2T,4,Galvez/AC
372614,00:00 - 1T,45:00 - 2T,4,Atlético/AC
308816,00:00 - 1T,11:00 - 2T,5,Galvez/AC
305761,00:00 - 1T,45:00 - 2T,5,Atlético/AC
466779,00:00 - 1T,INT,6,Galvez/AC
367653,00:00 - 1T,45:00 - 2T,6,Atlético/AC
384103,00:00 - 1T,45:00 - 2T,7,Galvez/AC
404917,00:00 - 1T,32:00 - 2T,7,Atlético/AC
551182,00:00 - 1T,29:00 - 2T,8,Galvez/AC
340929,00:00 - 1T,INT,8,Atlético/AC
399231,00:00 - 1T,11:00 - 2T,9,Galvez/AC
532115,00:00 - 1T,45:00 - 2T,9,Atlético/AC
453323,00:00 - 1T,45:00 - 2T,10,Galvez/AC
293946,00:00 - 1T,32:00 - 2T,10,Atlético/AC
461401,00:00 - 1T,45:00 - 2T,11,Galvez/AC
370496,00:00 - 1T,23:00 - 2T,11,Atlético/AC
384569,INT,45:00 - 2T,17,Atlético/AC
384440,INT,45:00 - 2T,13,Galvez/AC
550859,11:00 - 2T,45:00 - 2T,19,Galvez/AC
531603,11:00 - 2T,45:00 - 2T,14,Galvez/AC
616612,23:00 - 2T,45:00 - 2T,18,Atlético/AC
295255,29:00 - 2T,45:00 - 2T,15,Galvez/AC
526420,32:00 - 2T,45:00 - 2T,13,Atlético/AC
370491,32:00 - 2T,45:00 - 2T,16,Atlético/AC
