CBF,In,Out,Nº,Clube
295153,00:00 - 1T,45:00 - 2T,1,Atlético/AC
172028,00:00 - 1T,45:00 - 2T,1,Tombense/MG
374198,00:00 - 1T,45:00 - 2T,2,Atlético/AC
355297,00:00 - 1T,45:00 - 2T,2,Tombense/MG
372614,00:00 - 1T,45:00 - 2T,3,Atlético/AC
184967,00:00 - 1T,45:00 - 2T,3,Tombense/MG
186747,00:00 - 1T,45:00 - 2T,4,Atlético/AC
352000,00:00 - 1T,45:00 - 2T,4,Tombense/MG
295255,00:00 - 1T,45:00 - 2T,5,Atlético/AC
302774,00:00 - 1T,45:00 - 2T,5,Tombense/MG
352891,00:00 - 1T,45:00 - 2T,6,Atlético/AC
323009,00:00 - 1T,45:00 - 2T,6,Tombense/MG
311358,00:00 - 1T,45:00 - 2T,7,Atlético/AC
150799,00:00 - 1T,41:00 - 2T,7,Tombense/MG
508977,00:00 - 1T,07:00 - 2T,8,Atlético/AC
503415,00:00 - 1T,30:00 - 2T,8,Tombense/MG
373907,00:00 - 1T,26:00 - 2T,9,Atlético/AC
354104,00:00 - 1T,45:00 - 2T,9,Tombense/MG
340932,00:00 - 1T,45:00 - 2T,10,Atlético/AC
415027,00:00 - 1T,45:00 - 2T,10,Tombense/MG
550859,00:00 - 1T,09:00 - 2T,11,Atlético/AC
589110,00:00 - 1T,24:00 - 2T,11,Tombense/MG
411845,07:00 - 2T,45:00 - 2T,18,Atlético/AC
393315,09:00 - 2T,45:00 - 2T,21,Atlético/AC
186104,24:00 - 2T,45:00 - 2T,18,Tombense/MG
382722,26:00 - 2T,45:00 - 2T,22,Atlético/AC
146969,30:00 - 2T,45:00 - 2T,17,Tombense/MG
310961,41:00 - 2T,45:00 - 2T,20,Tombense/MG
