CBF,In,Out,Nº,Clube
299833,00:00 - 1T,45:00 - 2T,1,Crb/AL
324879,00:00 - 1T,45:00 - 2T,1,Náutico/PE
353336,00:00 - 1T,45:00 - 2T,2,Crb/AL
174941,00:00 - 1T,45:00 - 2T,3,Náutico/PE
167958,00:00 - 1T,40:00 - 2T,3,Crb/AL
187522,00:00 - 1T,45:00 - 2T,6,Náutico/PE
333824,00:00 - 1T,45:00 - 2T,4,Crb/AL
705980,00:00 - 1T,23:00 - 2T,8,Náutico/PE
306822,00:00 - 1T,45:00 - 2T,5,Crb/AL
185126,00:00 - 1T,45:00 - 2T,9,Náutico/PE
421778,00:00 - 1T,45:00 - 2T,6,Crb/AL
292976,00:00 - 1T,45:00 - 2T,10,Náutico/PE
456114,00:00 - 1T,30:00 - 2T,7,Crb/AL
424585,00:00 - 1T,20:00 - 2T,31,Náutico/PE
170540,00:00 - 1T,45:00 - 2T,8,Crb/AL
441070,00:00 - 1T,13:00 - 2T,33,Náutico/PE
315834,00:00 - 1T,16:00 - 2T,9,Crb/AL
388312,00:00 - 1T,45:00 - 2T,44,Náutico/PE
633725,00:00 - 1T,45:00 - 2T,10,Crb/AL
533140,00:00 - 1T,23:00 - 2T,97,Náutico/PE
409509,00:00 - 1T,40:00 - 2T,11,Crb/AL
551375,00:00 - 1T,20:00 - 2T,98,Náutico/PE
153189,13:00 - 2T,45:00 - 2T,23,Náutico/PE
387255,16:00 - 2T,45:00 - 2T,21,Crb/AL
428683,20:00 - 2T,45:00 - 2T,2,Náutico/PE
295956,20:00 - 2T,45:00 - 2T,18,Náutico/PE
178472,23:00 - 2T,45:00 - 2T,89,Náutico/PE
541189,23:00 - 2T,45:00 - 2T,7,Náutico/PE
177354,30:00 - 2T,45:00 - 2T,17,Crb/AL
182550,40:00 - 2T,45:00 - 2T,13,Crb/AL
351040,40:00 - 2T,45:00 - 2T,22,Crb/AL
