CBF,In,Out,Nº,Clube
292237,00:00 - 1T,45:00 - 2T,1,Avaí/SC
129292,00:00 - 1T,45:00 - 2T,1,Cruzeiro/MG
161745,00:00 - 1T,45:00 - 2T,2,Avaí/SC
646420,00:00 - 1T,45:00 - 2T,2,Cruzeiro/MG
144059,00:00 - 1T,45:00 - 2T,3,Avaí/SC
402095,00:00 - 1T,45:00 - 2T,4,Cruzeiro/MG
297781,00:00 - 1T,36:00 - 2T,7,Avaí/SC
301087,00:00 - 1T,32:00 - 2T,11,Cruzeiro/MG
694029,00:00 - 1T,12:00 - 2T,9,Avaí/SC
459574,00:00 - 1T,45:00 - 2T,15,Cruzeiro/MG
339155,00:00 - 1T,45:00 - 2T,10,Avaí/SC
554820,00:00 - 1T,32:00 - 2T,16,Cruzeiro/MG
303018,00:00 - 1T,12:00 - 2T,17,Avaí/SC
395968,00:00 - 1T,45:00 - 2T,22,Cruzeiro/MG
322398,00:00 - 1T,12:00 - 2T,21,Avaí/SC
150549,00:00 - 1T,38:00 - 2T,23,Cruzeiro/MG
399087,00:00 - 1T,45:00 - 2T,22,Avaí/SC
383537,00:00 - 1T,42:00 - 2T,25,Cruzeiro/MG
298995,00:00 - 1T,45:00 - 2T,43,Avaí/SC
182423,00:00 - 1T,45:00 - 2T,32,Cruzeiro/MG
350899,00:00 - 1T,29:00 - 2T,99,Avaí/SC
460340,00:00 - 1T,32:00 - 2T,77,Cruzeiro/MG
301503,12:00 - 2T,45:00 - 2T,19,Avaí/SC
454982,12:00 - 2T,45:00 - 2T,18,Avaí/SC
298282,12:00 - 2T,45:00 - 2T,13,Avaí/SC
398368,29:00 - 2T,45:00 - 2T,93,Avaí/SC
459007,32:00 - 2T,45:00 - 2T,21,Cruzeiro/MG
302192,32:00 - 2T,45:00 - 2T,88,Cruzeiro/MG
292833,32:00 - 2T,45:00 - 2T,7,Cruzeiro/MG
535562,36:00 - 2T,45:00 - 2T,38,Avaí/SC
172142,38:00 - 2T,45:00 - 2T,9,Cruzeiro/MG
318493,42:00 - 2T,45:00 - 2T,94,Cruzeiro/MG
