CBF,In,Out,Nº,Clube
184460,00:00 - 1T,45:00 - 2T,1,Luverdense/MT
131920,00:00 - 1T,45:00 - 2T,1,RioBranco/AC
181172,00:00 - 1T,45:00 - 2T,2,Luverdense/MT
178251,00:00 - 1T,45:00 - 2T,2,RioBranco/AC
184811,00:00 - 1T,45:00 - 2T,3,Luverdense/MT
168882,00:00 - 1T,45:00 - 2T,3,RioBranco/AC
170277,00:00 - 1T,45:00 - 2T,4,Luverdense/MT
295611,00:00 - 1T,45:00 - 2T,4,RioBranco/AC
151167,00:00 - 1T,45:00 - 2T,5,Luverdense/MT
153707,00:00 - 1T,45:00 - 2T,5,RioBranco/AC
130641,00:00 - 1T,45:00 - 2T,6,Luverdense/MT
138182,00:00 - 1T,45:00 - 2T,6,RioBranco/AC
296117,00:00 - 1T,45:00 - 2T,7,Luverdense/MT
161565,00:00 - 1T,45:00 - 2T,7,RioBranco/AC
169302,00:00 - 1T,45:00 - 2T,8,Luverdense/MT
141759,00:00 - 1T,45:00 - 2T,8,RioBranco/AC
162890,00:00 - 1T,45:00 - 2T,9,Luverdense/MT
143145,00:00 - 1T,45:00 - 2T,9,RioBranco/AC
177093,00:00 - 1T,45:00 - 2T,10,Luverdense/MT
330570,00:00 - 1T,45:00 - 2T,10,RioBranco/AC
169800,00:00 - 1T,45:00 - 2T,11,Luverdense/MT
179696,00:00 - 1T,45:00 - 2T,11,RioBranco/AC
