CBF,In,Out,Nº,Clube
136521,00:00 - 1T,45:00 - 2T,1,Baraúnas/RN
160028,00:00 - 1T,45:00 - 2T,1,SantaCruz/PE
180647,00:00 - 1T,45:00 - 2T,2,Baraúnas/RN
313712,00:00 - 1T,45:00 - 2T,2,SantaCruz/PE
167797,00:00 - 1T,45:00 - 2T,3,Baraúnas/RN
310724,00:00 - 1T,45:00 - 2T,3,SantaCruz/PE
399451,00:00 - 1T,45:00 - 2T,4,Baraúnas/RN
298402,00:00 - 1T,45:00 - 2T,4,SantaCruz/PE
175305,00:00 - 1T,45:00 - 2T,5,Baraúnas/RN
177488,00:00 - 1T,45:00 - 2T,5,SantaCruz/PE
140072,00:00 - 1T,45:00 - 2T,6,Baraúnas/RN
188960,00:00 - 1T,45:00 - 2T,6,SantaCruz/PE
372811,00:00 - 1T,45:00 - 2T,7,Baraúnas/RN
149679,00:00 - 1T,45:00 - 2T,7,SantaCruz/PE
180904,00:00 - 1T,45:00 - 2T,8,Baraúnas/RN
172314,00:00 - 1T,45:00 - 2T,8,SantaCruz/PE
168544,00:00 - 1T,45:00 - 2T,9,Baraúnas/RN
144745,00:00 - 1T,45:00 - 2T,9,SantaCruz/PE
177728,00:00 - 1T,45:00 - 2T,10,Baraúnas/RN
137471,00:00 - 1T,45:00 - 2T,10,SantaCruz/PE
298523,00:00 - 1T,45:00 - 2T,11,Baraúnas/RN
142013,00:00 - 1T,45:00 - 2T,99,SantaCruz/PE
