CBF,In,Out,Nº,Clube
131920,00:00 - 1T,45:00 - 2T,1,RioBranco/AC
136474,00:00 - 1T,45:00 - 2T,1,Aguia/PA
179696,00:00 - 1T,45:00 - 2T,2,RioBranco/AC
188477,00:00 - 1T,45:00 - 2T,2,Aguia/PA
161076,00:00 - 1T,45:00 - 2T,3,RioBranco/AC
172135,00:00 - 1T,45:00 - 2T,3,Aguia/PA
295611,00:00 - 1T,45:00 - 2T,4,RioBranco/AC
184694,00:00 - 1T,45:00 - 2T,4,Aguia/PA
157220,00:00 - 1T,45:00 - 2T,5,RioBranco/AC
139554,00:00 - 1T,45:00 - 2T,5,Aguia/PA
182801,00:00 - 1T,45:00 - 2T,6,RioBranco/AC
181270,00:00 - 1T,45:00 - 2T,6,Aguia/PA
161565,00:00 - 1T,45:00 - 2T,7,RioBranco/AC
166227,00:00 - 1T,45:00 - 2T,7,Aguia/PA
141759,00:00 - 1T,45:00 - 2T,8,RioBranco/AC
184979,00:00 - 1T,45:00 - 2T,8,Aguia/PA
135892,00:00 - 1T,45:00 - 2T,9,RioBranco/AC
186637,00:00 - 1T,45:00 - 2T,9,Aguia/PA
367541,00:00 - 1T,45:00 - 2T,10,RioBranco/AC
164677,00:00 - 1T,45:00 - 2T,10,Aguia/PA
143145,00:00 - 1T,45:00 - 2T,11,RioBranco/AC
160751,00:00 - 1T,45:00 - 2T,11,Aguia/PA
