CBF,In,Out,Nº,Clube
306497,00:00 - 1T,45:00 - 2T,1,Ipora/GO
187833,00:00 - 1T,45:00 - 2T,1,Brasiliense/DF
315932,00:00 - 1T,45:00 - 2T,2,Ipora/GO
155375,00:00 - 1T,45:00 - 2T,2,Brasiliense/DF
365432,00:00 - 1T,45:00 - 2T,3,Ipora/GO
128373,00:00 - 1T,45:00 - 2T,3,Brasiliense/DF
359298,00:00 - 1T,45:00 - 2T,4,Ipora/GO
136536,00:00 - 1T,45:00 - 2T,4,Brasiliense/DF
348182,00:00 - 1T,45:00 - 2T,5,Ipora/GO
164747,00:00 - 1T,45:00 - 2T,5,Brasiliense/DF
176638,00:00 - 1T,45:00 - 2T,7,Ipora/GO
172853,00:00 - 1T,45:00 - 2T,6,Brasiliense/DF
171710,00:00 - 1T,45:00 - 2T,8,Ipora/GO
156048,00:00 - 1T,23:00 - 2T,7,Brasiliense/DF
172140,00:00 - 1T,38:00 - 2T,9,Ipora/GO
177076,00:00 - 1T,41:00 - 2T,8,Brasiliense/DF
302082,00:00 - 1T,45:00 - 2T,10,Ipora/GO
156185,00:00 - 1T,45:00 - 2T,9,Brasiliense/DF
144448,00:00 - 1T,45:00 - 2T,11,Ipora/GO
370739,00:00 - 1T,45:00 - 2T,10,Brasiliense/DF
303003,00:00 - 1T,45:00 - 2T,20,Ipora/GO
371158,00:00 - 1T,16:00 - 2T,20,Brasiliense/DF
132336,16:00 - 2T,45:00 - 2T,18,Brasiliense/DF
176417,23:00 - 2T,45:00 - 2T,15,Brasiliense/DF
421572,38:00 - 2T,45:00 - 2T,13,Ipora/GO
160144,41:00 - 2T,45:00 - 2T,19,Brasiliense/DF
