CBF,In,Out,Nº,Clube
157272,00:00 - 1T,45:00 - 2T,1,Londrina/PR
133435,00:00 - 1T,45:00 - 2T,1,Brasil/RS
376828,00:00 - 1T,45:00 - 2T,2,Londrina/PR
142654,00:00 - 1T,45:00 - 2T,2,Brasil/RS
174541,00:00 - 1T,45:00 - 2T,3,Londrina/PR
140044,00:00 - 1T,45:00 - 2T,3,Brasil/RS
171894,00:00 - 1T,45:00 - 2T,4,Londrina/PR
129549,00:00 - 1T,45:00 - 2T,4,Brasil/RS
169115,00:00 - 1T,45:00 - 2T,5,Londrina/PR
146430,00:00 - 1T,45:00 - 2T,5,Brasil/RS
308525,00:00 - 1T,45:00 - 2T,6,Londrina/PR
175720,00:00 - 1T,45:00 - 2T,6,Brasil/RS
190027,00:00 - 1T,INT,7,Londrina/PR
311487,00:00 - 1T,22:00 - 2T,7,Brasil/RS
323184,00:00 - 1T,INT,8,Londrina/PR
179012,00:00 - 1T,45:00 - 2T,8,Brasil/RS
162152,00:00 - 1T,45:00 - 2T,9,Londrina/PR
158841,00:00 - 1T,45:00 - 2T,9,Brasil/RS
172288,00:00 - 1T,45:00 - 2T,10,Londrina/PR
127406,00:00 - 1T,12:00 - 2T,10,Brasil/RS
360467,00:00 - 1T,17:00 - 2T,11,Londrina/PR
293164,00:00 - 1T,28:00 - 2T,11,Brasil/RS
343581,INT,45:00 - 2T,21,Londrina/PR
149725,INT,45:00 - 2T,19,Londrina/PR
170889,12:00 - 2T,45:00 - 2T,16,Brasil/RS
134967,17:00 - 2T,45:00 - 2T,17,Londrina/PR
168233,22:00 - 2T,45:00 - 2T,13,Brasil/RS
156218,28:00 - 2T,45:00 - 2T,12,Brasil/RS
