CBF,In,Out,Nº,Clube
169923,00:00 - 1T,45:00 - 2T,1,EstreladoNorte/ES
311099,00:00 - 1T,45:00 - 2T,23,Brasiliense/DF
180794,00:00 - 1T,45:00 - 2T,2,EstreladoNorte/ES
158858,00:00 - 1T,45:00 - 2T,2,Brasiliense/DF
436187,00:00 - 1T,45:00 - 2T,3,EstreladoNorte/ES
147814,00:00 - 1T,45:00 - 2T,3,Brasiliense/DF
173640,00:00 - 1T,45:00 - 2T,4,EstreladoNorte/ES
190337,00:00 - 1T,45:00 - 2T,4,Brasiliense/DF
188492,00:00 - 1T,45:00 - 2T,5,EstreladoNorte/ES
295240,00:00 - 1T,45:00 - 2T,5,Brasiliense/DF
138338,00:00 - 1T,45:00 - 2T,6,EstreladoNorte/ES
150471,00:00 - 1T,45:00 - 2T,6,Brasiliense/DF
150816,00:00 - 1T,45:00 - 2T,7,EstreladoNorte/ES
296582,00:00 - 1T,33:00 - 2T,7,Brasiliense/DF
299095,00:00 - 1T,45:00 - 2T,8,EstreladoNorte/ES
129530,00:00 - 1T,45:00 - 2T,8,Brasiliense/DF
156300,00:00 - 1T,45:00 - 2T,9,EstreladoNorte/ES
298974,00:00 - 1T,21:00 - 2T,9,Brasiliense/DF
164735,00:00 - 1T,45:00 - 2T,10,EstreladoNorte/ES
130969,00:00 - 1T,45:00 - 2T,10,Brasiliense/DF
299049,00:00 - 1T,45:00 - 2T,11,EstreladoNorte/ES
370739,00:00 - 1T,INT,11,Brasiliense/DF
175936,INT,45:00 - 2T,15,Brasiliense/DF
393898,21:00 - 2T,45:00 - 2T,18,Brasiliense/DF
349089,33:00 - 2T,45:00 - 2T,17,Brasiliense/DF
