CBF,In,Out,Nº,Clube
165830,00:00 - 1T,45:00 - 2T,12,Sport/PE
168351,00:00 - 1T,45:00 - 2T,1,Grêmio/RS
182550,00:00 - 1T,45:00 - 2T,3,Sport/PE
291542,00:00 - 1T,45:00 - 2T,2,Grêmio/RS
346636,00:00 - 1T,45:00 - 2T,6,Sport/PE
165322,00:00 - 1T,45:00 - 2T,3,Grêmio/RS
298642,00:00 - 1T,31:00 - 2T,7,Sport/PE
387400,00:00 - 1T,45:00 - 2T,5,Grêmio/RS
307366,00:00 - 1T,16:00 - 2T,8,Sport/PE
409960,00:00 - 1T,45:00 - 2T,7,Grêmio/RS
175475,00:00 - 1T,45:00 - 2T,16,Sport/PE
178486,00:00 - 1T,45:00 - 2T,8,Grêmio/RS
184833,00:00 - 1T,45:00 - 2T,21,Sport/PE
146817,00:00 - 1T,29:00 - 2T,10,Grêmio/RS
292428,00:00 - 1T,37:00 - 2T,27,Sport/PE
379065,00:00 - 1T,23:00 - 2T,23,Grêmio/RS
338491,00:00 - 1T,45:00 - 2T,29,Sport/PE
172123,00:00 - 1T,45:00 - 2T,26,Grêmio/RS
161625,00:00 - 1T,45:00 - 2T,87,Sport/PE
459915,00:00 - 1T,45:00 - 2T,33,Grêmio/RS
292942,00:00 - 1T,45:00 - 2T,90,Sport/PE
346833,00:00 - 1T,INT,37,Grêmio/RS
295418,INT,45:00 - 2T,17,Grêmio/RS
305723,16:00 - 2T,45:00 - 2T,10,Sport/PE
379462,23:00 - 2T,45:00 - 2T,32,Grêmio/RS
383527,31:00 - 2T,45:00 - 2T,25,Sport/PE
341959,37:00 - 2T,45:00 - 2T,22,Sport/PE
