CBF,In,Out,Nº,Clube
191478,00:00 - 1T,45:00 - 2T,12,Cuiabá/MT
306158,00:00 - 1T,45:00 - 2T,1,Icasa/CE
322780,00:00 - 1T,45:00 - 2T,2,Cuiabá/MT
184840,00:00 - 1T,45:00 - 2T,2,Icasa/CE
184849,00:00 - 1T,45:00 - 2T,3,Cuiabá/MT
460703,00:00 - 1T,45:00 - 2T,3,Icasa/CE
309368,00:00 - 1T,45:00 - 2T,4,Cuiabá/MT
174307,00:00 - 1T,45:00 - 2T,4,Icasa/CE
160003,00:00 - 1T,45:00 - 2T,5,Cuiabá/MT
328433,00:00 - 1T,29:00 - 2T,5,Icasa/CE
295241,00:00 - 1T,45:00 - 2T,6,Cuiabá/MT
395730,00:00 - 1T,27:00 - 2T,6,Icasa/CE
387511,00:00 - 1T,42:00 - 2T,7,Cuiabá/MT
362382,00:00 - 1T,45:00 - 2T,7,Icasa/CE
177552,00:00 - 1T,45:00 - 2T,8,Cuiabá/MT
459001,00:00 - 1T,12:00 - 2T,8,Icasa/CE
159177,00:00 - 1T,45:00 - 2T,9,Cuiabá/MT
165840,00:00 - 1T,45:00 - 2T,9,Icasa/CE
428887,00:00 - 1T,35:00 - 2T,10,Cuiabá/MT
291659,00:00 - 1T,45:00 - 2T,10,Icasa/CE
176690,00:00 - 1T,12:00 - 2T,11,Cuiabá/MT
342391,00:00 - 1T,45:00 - 2T,11,Icasa/CE
348688,12:00 - 2T,45:00 - 2T,19,Cuiabá/MT
455685,12:00 - 2T,45:00 - 2T,18,Icasa/CE
400624,27:00 - 2T,45:00 - 2T,13,Icasa/CE
460678,29:00 - 2T,45:00 - 2T,14,Icasa/CE
178374,35:00 - 2T,45:00 - 2T,17,Cuiabá/MT
348182,42:00 - 2T,45:00 - 2T,15,Cuiabá/MT
