CBF,In,Out,Nº,Clube
143611,00:00 - 1T,45:00 - 2T,1,Caxias/RS
297982,00:00 - 1T,45:00 - 2T,1,Guaratinguetá/SP
303972,00:00 - 1T,45:00 - 2T,2,Caxias/RS
294384,00:00 - 1T,45:00 - 2T,2,Guaratinguetá/SP
143037,00:00 - 1T,25:00 - 1T,3,Caxias/RS
326569,00:00 - 1T,45:00 - 2T,3,Guaratinguetá/SP
158901,00:00 - 1T,45:00 - 2T,4,Caxias/RS
310373,00:00 - 1T,45:00 - 2T,4,Guaratinguetá/SP
171970,00:00 - 1T,45:00 - 2T,5,Caxias/RS
374835,00:00 - 1T,45:00 - 2T,5,Guaratinguetá/SP
176526,00:00 - 1T,16:00 - 2T,6,Caxias/RS
333459,00:00 - 1T,45:00 - 2T,6,Guaratinguetá/SP
372414,00:00 - 1T,INT,7,Caxias/RS
343107,00:00 - 1T,40:00 - 1T,7,Guaratinguetá/SP
296887,00:00 - 1T,45:00 - 2T,8,Caxias/RS
380762,00:00 - 1T,INT,8,Guaratinguetá/SP
178301,00:00 - 1T,45:00 - 2T,9,Caxias/RS
389611,00:00 - 1T,45:00 - 2T,9,Guaratinguetá/SP
160427,00:00 - 1T,45:00 - 2T,10,Caxias/RS
380626,00:00 - 1T,45:00 - 2T,10,Guaratinguetá/SP
172686,00:00 - 1T,45:00 - 2T,11,Caxias/RS
436545,00:00 - 1T,34:00 - 2T,11,Guaratinguetá/SP
369768,INT,45:00 - 2T,19,Caxias/RS
321636,INT,45:00 - 2T,16,Guaratinguetá/SP
303035,25:00 - 1T,45:00 - 2T,15,Caxias/RS
309772,40:00 - 1T,45:00 - 2T,13,Guaratinguetá/SP
168930,16:00 - 2T,45:00 - 2T,16,Caxias/RS
500951,34:00 - 2T,45:00 - 2T,14,Guaratinguetá/SP
