CBF,Time,Type,Game
332037,34:00 - 2T,NR,003
292467,25:00 - 1T,NR,004
177728,35:00 - 1T,NR,004
163413,17:00 - 2T,NR,004
167318,27:00 - 2T,CT,005
184704,37:00 - 2T,NR,005
158841,05:00 - 1T,PN,006
347998,11:00 - 2T,NR,006
178352,40:00 - 2T,NR,007
318843,06:00 - 2T,NR,008
155026,17:00 - 2T,NR,008
155026,43:00 - 2T,NR,008
187979,29:00 - 1T,NR,009
172554,43:00 - 1T,NR,009
125250,21:00 - 1T,PN,010
180574,45:00 - 1T,NR,010
160789,09:00 - 1T,NR,011
178985,20:00 - 1T,CT,011
147313,35:00 - 1T,NR,011
169274,13:00 - 2T,NR,011
298161,16:00 - 2T,NR,011
161233,26:00 - 1T,NR,015
330886,05:00 - 1T,NR,018
125250,38:00 - 2T,NR,018
174541,43:00 - 2T,NR,018
336063,03:00 - 1T,NR,019
291966,15:00 - 2T,NR,019
164677,12:00 - 2T,PN,021
385571,33:00 - 2T,NR,021
140063,+2 - 2T,NR,021
187570,32:00 - 1T,NR,024
182088,14:00 - 2T,NR,024
371355,42:00 - 2T,NR,024
169274,17:00 - 1T,FT,025
178374,13:00 - 2T,FT,025
325678,16:00 - 2T,NR,025
169274,25:00 - 2T,PN,025
336063,40:00 - 1T,NR,026
336063,19:00 - 2T,NR,026
329146,28:00 - 2T,NR,026
173649,15:00 - 1T,NR,027
136053,41:00 - 2T,NR,027
370457,+3 - 2T,NR,028
179012,37:00 - 1T,NR,030
144035,34:00 - 2T,NR,030
184798,08:00 - 1T,NR,031
298161,30:00 - 2T,NR,031
385571,34:00 - 1T,NR,032
147313,45:00 - 1T,NR,032
164677,39:00 - 1T,NR,033
147326,09:00 - 2T,NR,033
153810,05:00 - 2T,NR,036
176324,09:00 - 2T,NR,036
311813,29:00 - 1T,NR,038
293164,22:00 - 1T,NR,039
176526,22:00 - 2T,NR,039
293164,+1 - 2T,NR,039
162026,35:00 - 1T,PN,040
336063,14:00 - 2T,NR,040
162026,22:00 - 2T,NR,040
169274,19:00 - 1T,NR,041
430327,03:00 - 1T,NR,044
328312,11:00 - 1T,NR,044
142460,33:00 - 1T,CT,044
142460,40:00 - 2T,NR,044
324651,42:00 - 2T,CT,044
166776,25:00 - 2T,NR,045
187979,08:00 - 1T,NR,046
296468,24:00 - 1T,NR,046
157749,11:00 - 2T,NR,046
296468,23:00 - 2T,NR,046
336477,28:00 - 2T,NR,046
169442,39:00 - 2T,NR,046
185011,+2 - 2T,NR,046
171224,26:00 - 1T,CT,047
