CBF,In,Out,Nº,Clube
334836,00:00 - 1T,45:00 - 2T,1,Luverdense/MT
345033,00:00 - 1T,45:00 - 2T,1,Ypiranga/RS
401976,00:00 - 1T,45:00 - 2T,2,Luverdense/MT
188643,00:00 - 1T,45:00 - 2T,2,Ypiranga/RS
294095,00:00 - 1T,45:00 - 2T,3,Luverdense/MT
347212,00:00 - 1T,45:00 - 2T,3,Ypiranga/RS
542573,00:00 - 1T,45:00 - 2T,4,Luverdense/MT
389264,00:00 - 1T,45:00 - 2T,4,Ypiranga/RS
331411,00:00 - 1T,45:00 - 2T,5,Luverdense/MT
180904,00:00 - 1T,45:00 - 2T,5,Ypiranga/RS
383914,00:00 - 1T,INT,6,Luverdense/MT
327686,00:00 - 1T,45:00 - 2T,6,Ypiranga/RS
517445,00:00 - 1T,21:00 - 2T,7,Luverdense/MT
311813,00:00 - 1T,45:00 - 2T,7,Ypiranga/RS
292998,00:00 - 1T,45:00 - 1T,8,Luverdense/MT
372414,00:00 - 1T,45:00 - 2T,8,Ypiranga/RS
162890,00:00 - 1T,45:00 - 2T,9,Luverdense/MT
565236,00:00 - 1T,16:00 - 2T,9,Ypiranga/RS
448286,00:00 - 1T,45:00 - 2T,10,Luverdense/MT
305873,00:00 - 1T,34:00 - 2T,10,Ypiranga/RS
408115,00:00 - 1T,45:00 - 2T,11,Luverdense/MT
295260,00:00 - 1T,23:00 - 2T,11,Ypiranga/RS
311053,INT,45 - 2T,15,Luverdense/MT
411295,45:00 - 1T,45 - 2T,14,Luverdense/MT
404157,16:00 - 2T,45 - 2T,23,Ypiranga/RS
305718,21:00 - 2T,45 - 2T,19,Luverdense/MT
390704,23:00 - 2T,45 - 2T,20,Ypiranga/RS
291374,34:00 - 2T,45 - 2T,15,Ypiranga/RS
