CBF,In,Out,Nº,Clube
170269,00:00 - 1T,45:00 - 2T,1,Coruripe/AL
168000,00:00 - 1T,45:00 - 2T,1,Juazeirense/BA
370368,00:00 - 1T,45:00 - 2T,2,Coruripe/AL
342077,00:00 - 1T,45:00 - 2T,2,Juazeirense/BA
420928,00:00 - 1T,INT,3,Coruripe/AL
179117,00:00 - 1T,45:00 - 2T,3,Juazeirense/BA
188156,00:00 - 1T,45:00 - 2T,4,Coruripe/AL
356305,00:00 - 1T,23:00 - 1T,4,Juazeirense/BA
342414,00:00 - 1T,45:00 - 2T,5,Coruripe/AL
166860,00:00 - 1T,45:00 - 2T,5,Juazeirense/BA
422816,00:00 - 1T,45:00 - 2T,6,Coruripe/AL
331313,00:00 - 1T,45:00 - 2T,6,Juazeirense/BA
163546,00:00 - 1T,45:00 - 2T,7,Coruripe/AL
176420,00:00 - 1T,45:00 - 2T,7,Juazeirense/BA
356889,00:00 - 1T,45:00 - 2T,8,Coruripe/AL
430836,00:00 - 1T,45:00 - 2T,8,Juazeirense/BA
166014,00:00 - 1T,24:00 - 2T,9,Coruripe/AL
401299,00:00 - 1T,32:00 - 2T,9,Juazeirense/BA
304291,00:00 - 1T,45:00 - 2T,10,Coruripe/AL
184508,00:00 - 1T,24:00 - 2T,10,Juazeirense/BA
163879,00:00 - 1T,14:00 - 2T,11,Coruripe/AL
311128,00:00 - 1T,45:00 - 2T,11,Juazeirense/BA
293926,INT,45 - 2T,20,Coruripe/AL
425701,23:00 - 1T,45 - 2T,13,Juazeirense/BA
163758,14:00 - 2T,45 - 2T,18,Coruripe/AL
183435,24:00 - 2T,45 - 2T,15,Coruripe/AL
371021,24:00 - 2T,45 - 2T,15,Juazeirense/BA
311270,32:00 - 2T,45 - 2T,18,Juazeirense/BA
