CBF,In,Out,Nº,Clube
390554,00:00 - 1T,45:00 - 2T,1,Coruripe/AL
155300,00:00 - 1T,45:00 - 2T,1,Sousa/PB
443345,00:00 - 1T,45:00 - 2T,2,Coruripe/AL
370433,00:00 - 1T,45:00 - 2T,2,Sousa/PB
188156,00:00 - 1T,45:00 - 2T,3,Coruripe/AL
302335,00:00 - 1T,45:00 - 2T,3,Sousa/PB
307569,00:00 - 1T,45:00 - 2T,4,Coruripe/AL
187441,00:00 - 1T,45:00 - 2T,4,Sousa/PB
356889,00:00 - 1T,45:00 - 2T,5,Coruripe/AL
300045,00:00 - 1T,45:00 - 2T,5,Sousa/PB
422816,00:00 - 1T,45:00 - 2T,6,Coruripe/AL
531624,00:00 - 1T,45:00 - 2T,6,Sousa/PB
342414,00:00 - 1T,45:00 - 2T,7,Coruripe/AL
369698,00:00 - 1T,24:00 - 2T,7,Sousa/PB
183435,00:00 - 1T,45:00 - 2T,8,Coruripe/AL
381292,00:00 - 1T,45:00 - 2T,8,Sousa/PB
163758,00:00 - 1T,32:00 - 2T,9,Coruripe/AL
167350,00:00 - 1T,INT,9,Sousa/PB
304291,00:00 - 1T,23:00 - 2T,10,Coruripe/AL
177728,00:00 - 1T,INT,10,Sousa/PB
163879,00:00 - 1T,37:00 - 2T,11,Coruripe/AL
183706,00:00 - 1T,45:00 - 2T,11,Sousa/PB
343701,INT,45 - 2T,17,Sousa/PB
172049,INT,45 - 2T,15,Sousa/PB
540323,23:00 - 2T,45 - 2T,19,Coruripe/AL
361327,24:00 - 2T,45 - 2T,18,Sousa/PB
166014,32:00 - 2T,45 - 2T,17,Coruripe/AL
408706,37:00 - 2T,45 - 2T,21,Coruripe/AL
