CBF,In,Out,Nº,Clube
306844,00:00 - 1T,45:00 - 2T,1,Ceilândia/DF
179219,00:00 - 1T,45:00 - 2T,21,Sinop/MT
349067,00:00 - 1T,45:00 - 2T,2,Ceilândia/DF
176402,00:00 - 1T,13:00 - 2T,3,Sinop/MT
296062,00:00 - 1T,45:00 - 2T,3,Ceilândia/DF
298585,00:00 - 1T,45:00 - 2T,4,Sinop/MT
165136,00:00 - 1T,45:00 - 2T,4,Ceilândia/DF
367348,00:00 - 1T,45:00 - 2T,5,Sinop/MT
186427,00:00 - 1T,45:00 - 2T,6,Ceilândia/DF
169825,00:00 - 1T,45:00 - 2T,7,Sinop/MT
292221,00:00 - 1T,45:00 - 2T,8,Ceilândia/DF
170031,00:00 - 1T,45:00 - 2T,8,Sinop/MT
328529,00:00 - 1T,38:00 - 2T,11,Ceilândia/DF
359355,00:00 - 1T,45:00 - 2T,11,Sinop/MT
178943,00:00 - 1T,45:00 - 2T,15,Ceilândia/DF
299500,00:00 - 1T,45:00 - 2T,14,Sinop/MT
371824,00:00 - 1T,23:00 - 2T,19,Ceilândia/DF
176633,00:00 - 1T,45:00 - 2T,19,Sinop/MT
371158,00:00 - 1T,38:00 - 2T,20,Ceilândia/DF
322780,00:00 - 1T,19:00 - 2T,22,Sinop/MT
345684,00:00 - 1T,45:00 - 2T,22,Ceilândia/DF
393581,00:00 - 1T,INT,25,Sinop/MT
565389,INT,45 - 2T,17,Sinop/MT
418582,13:00 - 2T,45 - 2T,20,Sinop/MT
182637,19:00 - 2T,45 - 2T,18,Sinop/MT
373263,23:00 - 2T,45 - 2T,5,Ceilândia/DF
430327,38:00 - 2T,45 - 2T,21,Ceilândia/DF
174185,38:00 - 2T,45 - 2T,18,Ceilândia/DF
