CBF,In,Out,Nº,Clube
317624,00:00 - 1T,45:00 - 2T,1,Operario/PR
167413,00:00 - 1T,45:00 - 2T,1,Desportiva/ES
177936,00:00 - 1T,45:00 - 2T,2,Operario/PR
184326,00:00 - 1T,45:00 - 2T,2,Desportiva/ES
314533,00:00 - 1T,45:00 - 2T,3,Operario/PR
182614,00:00 - 1T,45:00 - 2T,3,Desportiva/ES
172531,00:00 - 1T,45:00 - 2T,4,Operario/PR
307505,00:00 - 1T,45:00 - 2T,4,Desportiva/ES
170889,00:00 - 1T,45:00 - 2T,5,Operario/PR
167722,00:00 - 1T,45:00 - 2T,5,Desportiva/ES
163378,00:00 - 1T,45:00 - 2T,6,Operario/PR
369703,00:00 - 1T,45:00 - 2T,7,Desportiva/ES
311813,00:00 - 1T,45:00 - 2T,7,Operario/PR
298776,00:00 - 1T,45:00 - 2T,8,Desportiva/ES
338081,00:00 - 1T,45:00 - 2T,8,Operario/PR
151417,00:00 - 1T,45:00 - 2T,10,Desportiva/ES
296314,00:00 - 1T,32:00 - 2T,9,Operario/PR
430532,00:00 - 1T,10:00 - 2T,11,Desportiva/ES
137206,00:00 - 1T,36:00 - 2T,10,Operario/PR
343581,00:00 - 1T,23:00 - 2T,15,Desportiva/ES
175308,00:00 - 1T,18:00 - 2T,11,Operario/PR
320537,00:00 - 1T,33:00 - 2T,20,Desportiva/ES
460541,10:00 - 2T,45 - 2T,18,Desportiva/ES
379134,18:00 - 2T,45 - 2T,18,Operario/PR
142887,23:00 - 2T,45 - 2T,9,Desportiva/ES
333253,32:00 - 2T,45 - 2T,22,Operario/PR
523187,33:00 - 2T,45 - 2T,17,Desportiva/ES
394762,36:00 - 2T,45 - 2T,21,Operario/PR
