CBF,In,Out,Nº,Clube
342154,00:00 - 1T,45:00 - 2T,31,Manaus/AM
184460,00:00 - 1T,45:00 - 2T,1,Paysandu/PA
178353,00:00 - 1T,45:00 - 2T,3,Manaus/AM
295880,00:00 - 1T,45:00 - 2T,2,Paysandu/PA
401846,00:00 - 1T,45:00 - 2T,4,Manaus/AM
306551,00:00 - 1T,32:00 - 1T,3,Paysandu/PA
295231,00:00 - 1T,31:00 - 2T,9,Manaus/AM
183385,00:00 - 1T,32:00 - 2T,4,Paysandu/PA
163288,00:00 - 1T,45:00 - 2T,10,Manaus/AM
303018,00:00 - 1T,45:00 - 2T,10,Paysandu/PA
291329,00:00 - 1T,15:00 - 2T,13,Manaus/AM
179934,00:00 - 1T,45:00 - 2T,11,Paysandu/PA
295795,00:00 - 1T,45:00 - 2T,22,Manaus/AM
321012,00:00 - 1T,12:00 - 2T,20,Paysandu/PA
295793,00:00 - 1T,45:00 - 2T,26,Manaus/AM
325913,00:00 - 1T,28:00 - 2T,25,Paysandu/PA
178352,00:00 - 1T,45:00 - 2T,80,Manaus/AM
389790,00:00 - 1T,45:00 - 2T,26,Paysandu/PA
187141,00:00 - 1T,17:00 - 2T,90,Manaus/AM
536065,00:00 - 1T,45:00 - 2T,36,Paysandu/PA
317830,00:00 - 1T,31:00 - 2T,93,Manaus/AM
385391,00:00 - 1T,12:00 - 2T,96,Paysandu/PA
177261,32:00 - 1T,45 - 2T,34,Paysandu/PA
385571,12:00 - 2T,45 - 2T,77,Paysandu/PA
427379,12:00 - 2T,45 - 2T,94,Paysandu/PA
165353,15:00 - 2T,45 - 2T,8,Manaus/AM
324181,17:00 - 2T,45 - 2T,70,Manaus/AM
453656,28:00 - 2T,45 - 2T,98,Paysandu/PA
435228,31:00 - 2T,45 - 2T,96,Manaus/AM
348773,31:00 - 2T,45 - 2T,99,Manaus/AM
160326,32:00 - 2T,45 - 2T,8,Paysandu/PA
