CBF,Time,Type,Game
174194,28:00 - 1T,PN,081
167214,41:00 - 1T,NR,100
137705,+3 - 2T,NR,100
161745,25:00 - 1T,NR,121
174360,14:00 - 2T,NR,121
155840,10:00 - 1T,NR,122
150731,20:00 - 1T,CT,122
178095,28:00 - 2T,NR,123
293529,35:00 - 2T,NR,123
189708,15:00 - 2T,NR,124
185126,17:00 - 2T,NR,124
137705,34:00 - 1T,NR,126
295821,10:00 - 2T,NR,126
310373,30:00 - 2T,CT,126
182609,42:00 - 2T,CT,126
402375,11:00 - 1T,NR,127
292179,13:00 - 2T,NR,127
292179,31:00 - 2T,NR,127
151437,11:00 - 2T,NR,128
307085,41:00 - 1T,NR,129
380745,31:00 - 2T,NR,129
161039,38:00 - 2T,NR,129
160686,07:00 - 1T,NR,130
507380,39:00 - 2T,NR,131
317763,24:00 - 1T,NR,132
155026,36:00 - 2T,NR,132
177588,16:00 - 1T,NR,133
178095,31:00 - 1T,NR,133
177588,38:00 - 1T,NR,133
167600,+1 - 1T,NR,133
178854,39:00 - 2T,NR,134
160606,45:00 - 1T,NR,135
303545,+2 - 2T,NR,135
150201,43:00 - 1T,NR,136
189708,09:00 - 2T,NR,136
402208,42:00 - 2T,NR,136
153030,30:00 - 1T,NR,137
459696,16:00 - 2T,NR,138
330720,39:00 - 2T,NR,138
137982,42:00 - 2T,NR,140
324491,19:00 - 2T,NR,141
460476,22:00 - 2T,NR,141
322380,25:00 - 1T,NR,142
305723,40:00 - 1T,NR,142
185126,36:00 - 1T,NR,143
178854,43:00 - 1T,NR,143
177588,08:00 - 2T,NR,144
189708,15:00 - 2T,PN,144
178095,44:00 - 2T,NR,144
172142,24:00 - 1T,NR,146
191616,03:00 - 2T,NR,146
138321,42:00 - 2T,NR,146
409960,10:00 - 1T,PN,148
344221,03:00 - 2T,NR,148
402208,07:00 - 1T,NR,149
137705,24:00 - 1T,CT,149
150201,28:00 - 2T,PN,149
380745,+1 - 2T,NR,149
338777,32:00 - 2T,CT,150
161269,09:00 - 1T,NR,151
137644,20:00 - 2T,PN,151
507380,26:00 - 2T,NR,151
189708,13:00 - 1T,NR,152
177099,22:00 - 1T,CT,152
178620,32:00 - 1T,NR,152
291866,45:00 - 1T,NR,154
164974,21:00 - 2T,NR,154
188494,17:00 - 1T,NR,155
171998,17:00 - 2T,PN,155
150591,40:00 - 2T,NR,156
184364,35:00 - 1T,NR,158
380745,02:00 - 1T,NR,159
161437,15:00 - 2T,NR,160
370866,30:00 - 1T,NR,161
184364,23:00 - 1T,NR,163
337830,40:00 - 2T,PN,163
177588,42:00 - 2T,NR,163
182684,13:00 - 1T,NR,164
150201,37:00 - 2T,NR,166
306852,29:00 - 2T,NR,167
402375,01:00 - 2T,NR,168
402375,03:00 - 2T,NR,168
420184,16:00 - 2T,NR,168
459744,32:00 - 2T,PN,169
507380,36:00 - 2T,NR,169
172142,25:00 - 1T,NR,170
324491,17:00 - 2T,NR,171
160251,05:00 - 2T,NR,172
313755,07:00 - 2T,NR,172
148994,42:00 - 1T,PN,173
298911,28:00 - 2T,NR,173
294712,11:00 - 1T,NR,176
174360,04:00 - 2T,NR,176
172142,06:00 - 2T,NR,176
317751,12:00 - 2T,NR,176
158402,25:00 - 2T,NR,176
172142,26:00 - 2T,NR,176
330386,32:00 - 1T,NR,177
292179,39:00 - 1T,NR,177
143465,25:00 - 2T,PN,177
402375,13:00 - 2T,NR,178
302795,38:00 - 1T,NR,180
302795,42:00 - 1T,NR,180
160606,18:00 - 2T,NR,180
302795,39:00 - 2T,NR,180
409960,+1 - 2T,NR,181
138321,13:00 - 1T,PN,182
154127,16:00 - 1T,NR,182
155840,22:00 - 1T,NR,182
138321,44:00 - 1T,NR,182
172142,13:00 - 2T,NR,182
315043,43:00 - 2T,NR,182
184833,07:00 - 1T,CT,183
177588,25:00 - 1T,NR,183
311122,29:00 - 1T,NR,185
189708,07:00 - 2T,PN,185
137705,24:00 - 2T,NR,186
299481,17:00 - 1T,PN,188
293393,34:00 - 1T,NR,188
306852,05:00 - 2T,NR,188
161039,29:00 - 2T,FT,188
292205,30:00 - 2T,NR,188
178095,07:00 - 1T,NR,191
460476,19:00 - 1T,NR,191
150642,22:00 - 1T,NR,191
178096,36:00 - 1T,NR,191
178096,41:00 - 1T,NR,191
177588,35:00 - 2T,NR,191
164974,24:00 - 1T,NR,192
178620,40:00 - 1T,NR,192
178620,07:00 - 2T,NR,192
178620,+1 - 2T,NR,192
178222,13:00 - 1T,NR,193
511616,36:00 - 2T,NR,194
172189,01:00 - 1T,NR,195
387195,13:00 - 1T,NR,195
402984,30:00 - 2T,NR,195
160379,29:00 - 1T,NR,196
177444,08:00 - 2T,PN,196
191616,26:00 - 2T,NR,196
144603,07:00 - 1T,FT,197
158711,11:00 - 2T,NR,197
402375,+2 - 2T,NR,198
306852,38:00 - 1T,NR,199
155840,39:00 - 2T,NR,199
292175,24:00 - 2T,NR,200
166649,20:00 - 2T,NR,201
148994,07:00 - 1T,NR,202
148994,34:00 - 1T,PN,202
184395,19:00 - 2T,NR,202
107639,35:00 - 1T,PN,203
178095,26:00 - 2T,NR,203
331937,13:00 - 1T,NR,204
152954,38:00 - 1T,NR,204
188494,42:00 - 2T,NR,204
293440,29:00 - 1T,NR,205
310312,25:00 - 2T,NR,205
185126,18:00 - 1T,NR,207
185126,24:00 - 1T,NR,207
188231,39:00 - 2T,NR,207
141158,40:00 - 1T,NR,208
295792,13:00 - 2T,NR,208
294785,17:00 - 2T,NR,209
328680,42:00 - 1T,NR,210
175323,01:00 - 2T,NR,210
175557,37:00 - 2T,PN,210
328680,41:00 - 2T,NR,210
310950,29:00 - 1T,NR,211
293325,31:00 - 1T,CT,211
310950,42:00 - 1T,PN,211
188231,27:00 - 2T,NR,211
179229,44:00 - 2T,NR,211
339275,09:00 - 1T,NR,213
181437,04:00 - 2T,CT,213
507566,12:00 - 1T,NR,214
143465,31:00 - 1T,NR,214
176908,02:00 - 2T,NR,214
309431,23:00 - 2T,NR,214
