CBF,In,Out,Nº,Clube
137686,00:00 - 1T,45:00 - 2T,1,Confiança/SE
295153,00:00 - 1T,45:00 - 2T,1,Atlético/AC
158858,00:00 - 1T,45:00 - 2T,2,Confiança/SE
530709,00:00 - 1T,45:00 - 2T,2,Atlético/AC
190331,00:00 - 1T,45:00 - 2T,3,Confiança/SE
372614,00:00 - 1T,45:00 - 2T,3,Atlético/AC
177015,00:00 - 1T,45:00 - 2T,4,Confiança/SE
186747,00:00 - 1T,45:00 - 2T,4,Atlético/AC
178985,00:00 - 1T,45:00 - 2T,6,Confiança/SE
367542,00:00 - 1T,45:00 - 2T,5,Atlético/AC
174930,00:00 - 1T,16:00 - 2T,7,Confiança/SE
466779,00:00 - 1T,45:00 - 2T,6,Atlético/AC
368089,00:00 - 1T,45:00 - 2T,8,Confiança/SE
353985,00:00 - 1T,08:00 - 2T,7,Atlético/AC
367343,00:00 - 1T,45:00 - 2T,9,Confiança/SE
508977,00:00 - 1T,24:00 - 2T,8,Atlético/AC
160336,00:00 - 1T,INT,10,Confiança/SE
347957,00:00 - 1T,45:00 - 2T,9,Atlético/AC
316561,00:00 - 1T,29:00 - 2T,11,Confiança/SE
308668,00:00 - 1T,45:00 - 2T,10,Atlético/AC
158385,00:00 - 1T,45:00 - 2T,22,Confiança/SE
383352,00:00 - 1T,+1:00 - 2T,11,Atlético/AC
509001,+1:00 - 2T,45:00 - 2T,14,Atlético/AC
335249,INT,45:00 - 2T,20,Confiança/SE
411295,08:00 - 2T,45:00 - 2T,17,Atlético/AC
340812,16:00 - 2T,45:00 - 2T,23,Confiança/SE
163274,24:00 - 2T,45:00 - 2T,15,Atlético/AC
147313,29:00 - 2T,45:00 - 2T,19,Confiança/SE
