CBF,Time,Type,Game
166253,40:00 - 1T,FT,144
162152,23:00 - 2T,NR,145
369639,09:00 - 1T,NR,146
369639,+4 - 2T,NR,146
296566,27:00 - 1T,NR,147
176720,25:00 - 1T,NR,148
171807,+5 - 1T,PN,148
347957,05:00 - 2T,NR,149
539022,07:00 - 1T,NR,150
365792,29:00 - 1T,FT,151
372006,+1 - 2T,NR,151
299156,+1 - 1T,NR,153
299156,06:00 - 2T,NR,153
307032,39:00 - 1T,NR,154
176720,23:00 - 1T,FT,155
317052,37:00 - 1T,NR,157
399717,41:00 - 2T,NR,158
158903,26:00 - 2T,NR,159
145815,24:00 - 1T,NR,160
181281,43:00 - 1T,NR,161
308068,33:00 - 2T,NR,162
162152,26:00 - 1T,NR,163
318909,01:00 - 1T,NR,164
305521,30:00 - 1T,NR,166
155566,07:00 - 1T,NR,167
367343,38:00 - 1T,PN,168
369409,17:00 - 2T,NR,170
292197,30:00 - 1T,NR,171
314533,23:00 - 2T,CT,174
295231,19:00 - 1T,NR,175
383443,43:00 - 2T,NR,177
399717,05:00 - 1T,NR,178
295574,05:00 - 2T,CT,179
343672,28:00 - 1T,NR,181
452746,+1 - 1T,NR,181
163793,20:00 - 2T,NR,183
311988,36:00 - 1T,NR,184
314533,21:00 - 1T,NR,185
381689,33:00 - 1T,NR,186
311988,02:00 - 2T,NR,188
305521,03:00 - 1T,NR,191
313855,01:00 - 1T,NR,193
162152,09:00 - 1T,NR,194
