CBF,In,Out,Nº,Clube
187561,00:00 - 1T,45:00 - 2T,13,Bahia/BA
511533,00:00 - 1T,45:00 - 2T,1,Vitória/BA
327755,00:00 - 1T,45:00 - 2T,2,Bahia/BA
315945,00:00 - 1T,45:00 - 2T,2,Vitória/BA
351632,00:00 - 1T,45:00 - 2T,3,Bahia/BA
165775,00:00 - 1T,45:00 - 2T,3,Vitória/BA
188231,00:00 - 1T,38:00 - 2T,7,Bahia/BA
402095,00:00 - 1T,45:00 - 2T,4,Vitória/BA
185126,00:00 - 1T,45:00 - 2T,9,Bahia/BA
189046,00:00 - 1T,45:00 - 2T,5,Vitória/BA
173290,00:00 - 1T,30:00 - 2T,11,Bahia/BA
184273,00:00 - 1T,45:00 - 2T,6,Vitória/BA
401167,00:00 - 1T,45:00 - 2T,15,Bahia/BA
299208,00:00 - 1T,30:00 - 2T,7,Vitória/BA
176512,00:00 - 1T,45:00 - 2T,20,Bahia/BA
170095,00:00 - 1T,43:00 - 2T,8,Vitória/BA
350148,00:00 - 1T,25:00 - 2T,30,Bahia/BA
162905,00:00 - 1T,45:00 - 2T,9,Vitória/BA
141209,00:00 - 1T,45:00 - 2T,33,Bahia/BA
293180,00:00 - 1T,45:00 - 2T,10,Vitória/BA
184524,00:00 - 1T,45:00 - 2T,36,Bahia/BA
371689,00:00 - 1T,39:00 - 2T,11,Vitória/BA
363827,25:00 - 2T,45 - 2T,17,Bahia/BA
182944,30:00 - 2T,45 - 2T,8,Bahia/BA
430588,30:00 - 2T,45 - 2T,22,Vitória/BA
334457,38:00 - 2T,45 - 2T,21,Bahia/BA
137073,39:00 - 2T,45 - 2T,18,Vitória/BA
337826,43:00 - 2T,45 - 2T,17,Vitória/BA
