CBF,In,Out,Nº,Clube
145650,00:00 - 1T,45:00 - 2T,1,Paysandu/PA
295153,00:00 - 1T,45:00 - 2T,1,SampaioCorrea/MA
364829,00:00 - 1T,45:00 - 2T,2,Paysandu/PA
187091,00:00 - 1T,45:00 - 2T,2,SampaioCorrea/MA
353798,00:00 - 1T,45:00 - 2T,3,Paysandu/PA
291651,00:00 - 1T,45:00 - 2T,3,SampaioCorrea/MA
184894,00:00 - 1T,45:00 - 2T,4,Paysandu/PA
156897,00:00 - 1T,45:00 - 2T,4,SampaioCorrea/MA
178569,00:00 - 1T,45:00 - 2T,5,Paysandu/PA
328812,00:00 - 1T,45:00 - 2T,5,SampaioCorrea/MA
303237,00:00 - 1T,45:00 - 2T,6,Paysandu/PA
188816,00:00 - 1T,45:00 - 2T,6,SampaioCorrea/MA
153030,00:00 - 1T,45:00 - 2T,7,Paysandu/PA
293188,00:00 - 1T,45:00 - 2T,7,SampaioCorrea/MA
377355,00:00 - 1T,30:00 - 2T,8,Paysandu/PA
172714,00:00 - 1T,45:00 - 2T,8,SampaioCorrea/MA
136730,00:00 - 1T,25:00 - 2T,9,Paysandu/PA
168995,00:00 - 1T,45:00 - 2T,9,SampaioCorrea/MA
184989,00:00 - 1T,17:00 - 2T,10,Paysandu/PA
148584,00:00 - 1T,45:00 - 2T,10,SampaioCorrea/MA
355362,00:00 - 1T,45:00 - 2T,11,Paysandu/PA
168366,00:00 - 1T,45:00 - 2T,11,SampaioCorrea/MA
169800,17:00 - 2T,45 - 2T,21,Paysandu/PA
340020,25:00 - 2T,45 - 2T,22,Paysandu/PA
295956,30:00 - 2T,45 - 2T,20,Paysandu/PA
