CBF,In,Out,Nº,Clube
182717,00:00 - 1T,45:00 - 2T,1,Bragantino/SP
177953,00:00 - 1T,45:00 - 2T,1,Boa/MG
149749,00:00 - 1T,19:00 - 2T,2,Bragantino/SP
145298,00:00 - 1T,28:00 - 2T,2,Boa/MG
190407,00:00 - 1T,45:00 - 2T,3,Bragantino/SP
326293,00:00 - 1T,45:00 - 2T,3,Boa/MG
184087,00:00 - 1T,45:00 - 2T,4,Bragantino/SP
310724,00:00 - 1T,45:00 - 2T,4,Boa/MG
181212,00:00 - 1T,45:00 - 2T,5,Bragantino/SP
330362,00:00 - 1T,19:00 - 2T,5,Boa/MG
318481,00:00 - 1T,45:00 - 2T,6,Bragantino/SP
323009,00:00 - 1T,45:00 - 2T,6,Boa/MG
377492,00:00 - 1T,45:00 - 2T,7,Bragantino/SP
317697,00:00 - 1T,45:00 - 2T,7,Boa/MG
296075,00:00 - 1T,45:00 - 2T,8,Bragantino/SP
177354,00:00 - 1T,45:00 - 2T,8,Boa/MG
350866,00:00 - 1T,22:00 - 2T,9,Bragantino/SP
161751,00:00 - 1T,45:00 - 2T,9,Boa/MG
177957,00:00 - 1T,35:00 - 2T,10,Bragantino/SP
167244,00:00 - 1T,45:00 - 2T,10,Boa/MG
174397,00:00 - 1T,45:00 - 2T,11,Bragantino/SP
300968,00:00 - 1T,INT,11,Boa/MG
333705,INT,45 - 2T,21,Boa/MG
164221,19:00 - 2T,45 - 2T,18,Boa/MG
300941,19:00 - 2T,45 - 2T,16,Bragantino/SP
175422,22:00 - 2T,45 - 2T,18,Bragantino/SP
303436,28:00 - 2T,45 - 2T,16,Boa/MG
326622,35:00 - 2T,45 - 2T,19,Bragantino/SP
